Subject,Course Number,Course Name,Course Code,Workload %,Advisory Prerequisites,Enforced Prerequisites
"AMCULT","645","At Home in America: Post WWII American Jews","AMCULT645","N/A","HISTORY/JUDAIC 387","N/A"
"AMCULT","658","Special Topics in Digital Studies","AMCULT658","13","N/A","N/A"
"AMCULT","697","Approaches Am Cult","AMCULT697","N/A","Graduate standing; Upperclass standing.","N/A"
"AMCULT","698","Methodologies","AMCULT698","N/A","Graduate standing; Upperclass standing.","N/A"
"AMCULT","828","American Culture Pedagogy","AMCULT828","N/A","N/A","N/A"
"AMCULT","850","Adv Gr Primary Res","AMCULT850","N/A","Graduate standing","N/A"
"AMCULT","899","Special Research","AMCULT899","N/A","Graduate standing","N/A"
"AMCULT","990","Diss-Precand","AMCULT990","N/A","Graduate standing. Election for dissertation work by doctoral student not yet admitted as a Candidate","N/A"
"AMCULT","993","Teaching Methods","AMCULT993","N/A","GSI award. Graduate standing.","N/A"
"AMCULT","995","Diss-Cand","AMCULT995","N/A","N/A","Candidate"
"AMES","990","Diss-Precand","AMES990","N/A","ADV.DOC.STU.","N/A"
"AMES","995","Diss-Cand","AMES995","N/A","N/A","Candidate"
"ANATOMY","303","Introduction to Human Anatomy (online)","ANATOMY303","18","N/A","N/A"
"ANATOMY","403","Human Anatomy:  Structure and Function","ANATOMY403","68","N/A","N/A"
"ANATOMY","498","UG Anatomy Research 1","ANATOMY498","N/A","N/A","N/A"
"ANATOMY","499","UG Anat Research II","ANATOMY499","N/A","N/A","N/A"
"ANATOMY","503","Human Anatomy Dissection Lab","ANATOMY503","37","N/A","ANATOMY 403; (B or better)"
"ANATOMY","504","Cellular Biotechnology","ANATOMY504","1","Graduate standing or consent of instructor","N/A"
"ANATOMY","510","Anatomy Teaching Experience","ANATOMY510","30","ANATOMY 403 or equivalent","N/A"
"ANATOMY","541","Mammalian Reproductive Physiology","ANATOMY541","6","PHYSIOL 201 or PHYSIOL 502 or BIOL 225","MCDB 310 or BIOLCHEM 415 or CHEM 351; (C or better)"
"ANATOMY","549","Human Anatomy of the Head and Neck","ANATOMY549","N/A","Students who have completed 3+ credits of anatomy at another institution should contact the department to enroll.","N/A"
"ANATOMY","570","Human Neuroanatomy I","ANATOMY570","13","Admission in Anatomy or approval on consultation.","N/A"
"ANATOMY","571","Human Neuroanatomy II","ANATOMY571","N/A","Knowledge of neuroanatomy","N/A"
"ANATOMY","613","Head and Neck Anatomy","ANATOMY613","10","Graduate Dental students in ENDODONT, PERIODON, PROSTHOD, ORTHO, and RESTORA","N/A"
"ANATOMY","800","Special Topics","ANATOMY800","N/A","N/A","ANATOMY 503; (B or better)"
"ANATOMY","852","Prenat Fac Gro","ANATOMY852","N/A","Oral Biology 670 or permission of instructor.","N/A"
"ANATOMY","990","Diss-Precand","ANATOMY990","N/A","Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.","N/A"
"ANATOMY","995","Diss-Cand","ANATOMY995","N/A","N/A","Candidate"
"ANESTH","499","Ug Research","ANESTH499","N/A","P.I/SO/JR/SR","N/A"
"ANESTH","599","Pd Anes Rotatn","ANESTH599","N/A","Ped. Dent. 592.","N/A"
"ANTHRARC","180","First-Year Seminar in Anthropological Archaeology","ANTHRARC180","N/A","Enrollment restricted to first-year students, including those with sophomore standing.","N/A"
"ANTHRARC","181","Past Meets Present: Discovering Archaeology","ANTHRARC181","0","N/A","N/A"
"ANTHRARC","281","Making Things: Three Million Years of Materials and Culture","ANTHRARC281","2","N/A","N/A"
"ANTHRARC","282","Doing Archaeology: Essential Theory and Methods","ANTHRARC282","3","N/A","N/A"
"ANTHRARC","284","Aztec, Maya, and Inca Civilizations","ANTHRARC284","1","N/A","N/A"
"ANTHRARC","285","Frauds and Fantastic Claims in Archaeology","ANTHRARC285","2","N/A","N/A"
"ANTHRARC","287","The Rise and Fall of Mediterranean Civilizations","ANTHRARC287","N/A","N/A","N/A"
"ANTHRARC","296","Topics in Archaeology","ANTHRARC296","3","N/A","N/A"
"ANTHRARC","381","Introduction to Egyptian Archaeology","ANTHRARC381","3","N/A","N/A"
"ANTHRARC","384","Ancient Mesopotamia: History and Culture","ANTHRARC384","N/A","Sophomore standing","N/A"
"ANTHRARC","385","The Archaeology of Early Humans","ANTHRARC385","14","Sophomore standing.","N/A"
"ANTHRARC","386","Early Civilizations","ANTHRARC386","5","Sophomore standing.","N/A"
"ANTHRARC","388","Gender and Archaeology","ANTHRARC388","6","N/A","N/A"
"ANTHRARC","392","Archaeology Underwater","ANTHRARC392","0","N/A","N/A"
"ANTHRARC","394","Undergraduate Seminar in Archaeology","ANTHRARC394","N/A","ANTHRARC 282; and concentration in Anthropology","N/A"
"ANTHRARC","399","Honors in Anthropological Archaeology","ANTHRARC399","N/A","N/A","Senior Only"
"ANTHRARC","482","Topics in Anthropological Archaeology","ANTHRARC482","8","Junior standing","N/A"
"ANTHRARC","483","Near Eastern Prehistory","ANTHRARC483","N/A","Junior standing.","N/A"
"ANTHRARC","487","UM Training Program in Archaeology","ANTHRARC487","N/A","N/A","N/A"
"ANTHRARC","492","The Archaeology of the Pacific","ANTHRARC492","N/A","ANTHRCUL 101, ANTHRARC 282, or junior standing.","N/A"
"ANTHRARC","494","Introduction to Analytical Methods in Archaeology","ANTHRARC494","N/A","One course in statistics and junior standing.","N/A"
"ANTHRARC","497","Museum Anthropology","ANTHRARC497","N/A","Junior standing","N/A"
"ANTHRARC","499","Undergraduate Reading and Research in Anthropology","ANTHRARC499","N/A","N/A","N/A"
"ANTHRARC","581","Archaeology I","ANTHRARC581","20","Graduate standing only","N/A"
"ANTHRARC","582","Archaeology II","ANTHRARC582","N/A","Graduate standing and permission of instructor.","N/A"
"ANTHRARC","593","Archaeological Systematics","ANTHRARC593","N/A","Senior concentrators and graduates","N/A"
"ANTHRARC","683","Topics in Archaeology","ANTHRARC683","3","Graduate standing only","N/A"
"ANTHRARC","692","The Origins of States","ANTHRARC692","N/A","Graduate standing","N/A"
"ANTHRARC","750","Current Developments in Anthropological Theory","ANTHRARC750","N/A","N/A","N/A"
"ANTHRARC","770","First Year Graduate Proseminar in Anthropology","ANTHRARC770","2","N/A","N/A"
"ANTHRARC","956","Responsible Conduct of Anthropological Research","ANTHRARC956","N/A","N/A","N/A"
"ANTHRARC","958","Anthropological Research","ANTHRARC958","N/A","Graduate standing and 18 hours of Anthropology; permission of instructor.","N/A"
"ANTHRARC","959","Survey of Literature on Selected Topics","ANTHRARC959","N/A","Graduate standing and 18 hours of Anthropology; permission of instructor.","N/A"
"ANTHRARC","990","Dissertation/Precandidate","ANTHRARC990","N/A","Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.","N/A"
"ANTHRARC","995","Diss-Cand","ANTHRARC995","N/A","N/A","Candidate"
"ANTHRBIO","133","Fundamentals of Scientific Computing in R","ANTHRBIO133","N/A","N/A","No credit in ANTHRBIO 369 or COMPFOR 303 with the title ""Fundamentals of Scientific Computing in R"""
"ANTHRBIO","166","First Year Seminar: Searching for Human Origins","ANTHRBIO166","N/A","Enrollment restricted to first-year students, including those with sophomore standing.","N/A"
"ANTHRBIO","167","Evolution, Environment, and Global Health","ANTHRBIO167","38","N/A","N/A"
"ANTHRBIO","201","How Humans Evolved","ANTHRBIO201","6","N/A","N/A"
"ANTHRBIO","297","Topics in Biological Anthropology","ANTHRBIO297","22","N/A","N/A"
"ANTHRBIO","342","Nature/Culture Now!","ANTHRBIO342","16","ANTHRCUL 101","N/A"
"ANTHRBIO","361","Biology, Society, and Culture","ANTHRBIO361","4","Sophomore standing.","N/A"
"ANTHRBIO","362","Primate Evolutionary Ecology","ANTHRBIO362","12","An introductory course on primates, ecology, or conservation biology is advised. No quantitative or statistical training is required.","N/A"
"ANTHRBIO","364","Nutrition and Evolution","ANTHRBIO364","2","Sophomore standing.","N/A"
"ANTHRBIO","365","Human Evolution","ANTHRBIO365","4","High school biology is assumed.","Sophomore or Junior or Senior"
"ANTHRBIO","366","Born to Run: Evolution of the Human Body","ANTHRBIO366","21","N/A","N/A"
"ANTHRBIO","368","Primate Behavior","ANTHRBIO368","28","N/A","N/A"
"ANTHRBIO","369","Topics in Biological Anthropology","ANTHRBIO369","N/A","N/A","N/A"
"ANTHRBIO","370","U.G. Reading and Research in Anthropology","ANTHRBIO370","N/A","N/A","N/A"
"ANTHRBIO","371","Techniques in Biological Anthropology","ANTHRBIO371","N/A","N/A","N/A"
"ANTHRBIO","373","Humans and Environmental Change","ANTHRBIO373","9","ANTHRBIO 201","N/A"
"ANTHRBIO","398","Honors in Biological and Evolutionary Anthropology","ANTHRBIO398","N/A","N/A","Senior Only"
"ANTHRBIO","399","Honors in Biological and Evolutionary Anthropology","ANTHRBIO399","N/A","Senior standing","Senior Only"
"ANTHRBIO","450","Molecular Anthropology","ANTHRBIO450","N/A","ANTHRBIO 201; and BIOLOGY 171 and either 172 or 174, or BIOLOGY 192 or 195.","N/A"
"ANTHRBIO","453","Developmental Origins of Health and Disease: Evolutionary, Epigenetic, and Epidemiological Approaches","ANTHRBIO453","N/A","ANTHRBIO 201; and BIOLOGY 171, 172 or 174, 173; or BIOLOGY 195 and 173","N/A"
"ANTHRBIO","461","Primate Conservation Biology","ANTHRBIO461","N/A","An introductory course on primates, ecology, or conservation biology is advised. No quantitative or statistical training is required.","N/A"
"ANTHRBIO","462","Human Life Cycle","ANTHRBIO462","4","ANTHRBIO 201, 364, 365 or 465","N/A"
"ANTHRBIO","463","Statistical Modeling and Data Visualization in R","ANTHRBIO463","47","Basic knowledge of statistics (e.g., linear regression). Some prior experience with R is advisable, but not required","N/A"
"ANTHRBIO","464","Behavioral Biology of Women","ANTHRBIO464","12","N/A","N/A"
"ANTHRBIO","465","Primate Functional Anatomy","ANTHRBIO465","17","ANTHRBIO 201, 365, 366 or 368","N/A"
"ANTHRBIO","468","Evolutionary Endocrinology","ANTHRBIO468","6","PSYCH 235, PSYCH 335, PSYCH 337, or EEB 492.","N/A"
"ANTHRBIO","469","Topics Biol Anthro","ANTHRBIO469","17","N/A","N/A"
"ANTHRBIO","471","Research in Biological Anthropology","ANTHRBIO471","N/A","N/A","N/A"
"ANTHRBIO","472","Human Nature","ANTHRBIO472","18","ANTHRBIO 167, 464, 467 or PSYCH 460, although a strong biology background can substitute.","N/A"
"ANTHRBIO","474","Hominin Origins","ANTHRBIO474","N/A","ANTHRBIO 201 and/or an introductory biology class","N/A"
"ANTHRBIO","476","Evolution of the Human Diet","ANTHRBIO476","N/A","ANTHRBIO 201","N/A"
"ANTHRBIO","478","Advanced Primate Behavior","ANTHRBIO478","13","PSYCH 235 or ANTHRBIO 368/PSYCH 338","N/A"
"ANTHRBIO","561","Issues in Biological Anthropology","ANTHRBIO561","N/A","Graduate standing or consent of instructor","N/A"
"ANTHRBIO","569","Grant-Writing for Life Sciences","ANTHRBIO569","5","N/A","N/A"
"ANTHRBIO","570","Biological Anthropology: An Overview","ANTHRBIO570","12","Graduate standing in Anthropology.","N/A"
"ANTHRBIO","571","Biological Anthropology Seminar","ANTHRBIO571","N/A","N/A","N/A"
"ANTHRBIO","661","Topics Biol Anthr","ANTHRBIO661","N/A","Graduate standing","N/A"
"ANTHRBIO","664","Prob Nutrition","ANTHRBIO664","N/A","Graduate standing and permission of instructor.","N/A"
"ANTHRBIO","665","Topic Human Evolutn","ANTHRBIO665","N/A","Graduate standing","N/A"
"ANTHRBIO","668","Primatology","ANTHRBIO668","N/A","Graduate standing","N/A"
"ANTHRBIO","750","Current Developments in Anthropological Theory","ANTHRBIO750","N/A","N/A","N/A"
"ANTHRBIO","770","First Year Graduate Proseminar in Anthropology","ANTHRBIO770","2","N/A","N/A"
"ANTHRBIO","956","Responsible Conduct of Anthropological Research","ANTHRBIO956","N/A","N/A","N/A"
"ANTHRBIO","961","Research Practicum","ANTHRBIO961","N/A","18 hours or Graduate standing","N/A"
"ANTHRBIO","962","Anthropological Res","ANTHRBIO962","N/A","18 hours or Graduate standing","N/A"
"ANTHRBIO","963","Survey Lit-Topics","ANTHRBIO963","N/A","18 hours or Graduate standing","N/A"
"ANTHRBIO","990","Diss-Precand","ANTHRBIO990","N/A","Election for dissertation work by  doctoral student not yet admitted as a Candidate. Graduate standing.","N/A"
"ANTHRBIO","995","Diss-Cand","ANTHRBIO995","N/A","N/A","Candidate"
"ANTHRCUL","101","Introduction to Anthropology","ANTHRCUL101","4","N/A","N/A"
"ANTHRCUL","158","First Year Seminar in Anthropology","ANTHRCUL158","6","Enrollment restricted to first-year students, including those with sophomore standing.","N/A"
"ANTHRCUL","222","The Comparative Study of Cultures","ANTHRCUL222","5","N/A","N/A"
"ANTHRCUL","226","Introduction to Historical Anthropology","ANTHRCUL226","0","N/A","N/A"
"ANTHRCUL","235","Crime, Criminalization and Punishment","ANTHRCUL235","9","N/A","N/A"
"ANTHRCUL","237","Digital Futures: Media Technologies and Social Transformation Around the World","ANTHRCUL237","6","N/A","N/A"
"ANTHRCUL","244","Introduction to Medical Anthropology: Systems of Health and Healing","ANTHRCUL244","19","N/A","N/A"
"ANTHRCUL","246","Anthropology of Religion","ANTHRCUL246","8","N/A","N/A"
"ANTHRCUL","249","Sound, Music, and Noise","ANTHRCUL249","6","N/A","N/A"
"ANTHRCUL","252","Law and Culture","ANTHRCUL252","4","N/A","N/A"
"ANTHRCUL","254","The Anthropology of Food","ANTHRCUL254","12","N/A","N/A"
"ANTHRCUL","256","Culture, Adaptation, and Environment","ANTHRCUL256","12","N/A","N/A"
"ANTHRCUL","258","Honors Seminar in Anthropology","ANTHRCUL258","N/A","Honors students with sophomore standing or above","LSA Honors"
"ANTHRCUL","272","Language in Society","ANTHRCUL272","13","Primarily for first- and second-year students.","N/A"
"ANTHRCUL","274","Language and Popular Culture","ANTHRCUL274","N/A","N/A","N/A"
"ANTHRCUL","298","Topics in Sociocultural Anthropology","ANTHRCUL298","15","N/A","N/A"
"ANTHRCUL","299","Topics in Linguistic Anthropology","ANTHRCUL299","8","N/A","N/A"
"ANTHRCUL","314","Cuba and its Diaspora","ANTHRCUL314","42","N/A","N/A"
"ANTHRCUL","317","Communism and Capitalism in Eastern Europe","ANTHRCUL317","18","N/A","N/A"
"ANTHRCUL","319","Latin American Society and Culture","ANTHRCUL319","2","N/A","N/A"
"ANTHRCUL","320","Mexico: Culture and Society","ANTHRCUL320","7","N/A","N/A"
"ANTHRCUL","325","Childbirth & Culture","ANTHRCUL325","12","Sophomore standing.","N/A"
"ANTHRCUL","327","Critical Theory in Medicine and Healing","ANTHRCUL327","63","One course in ANTHRCUL or RCSSCI or RCSTP or WGS/AMCULT 240 (WOMENSTD/AMCULT 240) or WGS (WOMENSTD) with an SS designation.","N/A"
"ANTHRCUL","328","Globalizing Consumer Cultures","ANTHRCUL328","N/A","N/A","N/A"
"ANTHRCUL","330","Cul&Thought&Meaning","ANTHRCUL330","16","N/A","N/A"
"ANTHRCUL","331","Kinship, Social Organization, and Society","ANTHRCUL331","N/A","One course in Anthropology.","N/A"
"ANTHRCUL","332","Exchange, Commodities, and Money","ANTHRCUL332","3","Sophomore standing","N/A"
"ANTHRCUL","335","Medical Anthropologies of Kinship, Relatedness, and the Human","ANTHRCUL335","47","N/A","N/A"
"ANTHRCUL","337","Death, Dying and the Afterlife","ANTHRCUL337","21","N/A","N/A"
"ANTHRCUL","340","Animality and the Human Question","ANTHRCUL340","12","N/A","N/A"
"ANTHRCUL","341","The Globalization of Biomedicine","ANTHRCUL341","5","N/A","N/A"
"ANTHRCUL","342","Nature/Culture Now!","ANTHRCUL342","16","ANTHRCUL 101","N/A"
"ANTHRCUL","344","Medical Anthropology","ANTHRCUL344","19","N/A","(ANTHRCUL 101 or 222) or (Sophomore or above)"
"ANTHRCUL","346","Latin America: The Colonial Period","ANTHRCUL346","25","N/A","N/A"
"ANTHRCUL","348","Anthropology of Islam","ANTHRCUL348","24","N/A","N/A"
"ANTHRCUL","350","Corporations and Democracy","ANTHRCUL350","12","N/A","N/A"
"ANTHRCUL","352","Anthropology of the Body","ANTHRCUL352","7","N/A","N/A"
"ANTHRCUL","353","Urban Ethnography and the Black Experience","ANTHRCUL353","14","N/A","N/A"
"ANTHRCUL","355","Health and Illness in African Worlds","ANTHRCUL355","19","N/A","N/A"
"ANTHRCUL","356","Topics in Sociocultural Anthropology","ANTHRCUL356","N/A","ANTHRCUL 101.","N/A"
"ANTHRCUL","357","Seminar in Sociocultural Anthropology","ANTHRCUL357","26","A course in cultural anthropology and junior standing.","N/A"
"ANTHRCUL","359","Ethnographic Methods","ANTHRCUL359","N/A","ANTHRCUL 101","N/A"
"ANTHRCUL","365","Global Perspectives on Gender, Health, and Reproduction","ANTHRCUL365","N/A","One course in either Women's & Gender Studies or AAS","N/A"
"ANTHRCUL","370","Language and Discrimination: Language as Social Statement","ANTHRCUL370","4","N/A","N/A"
"ANTHRCUL","374","Language and Culture","ANTHRCUL374","11","Sophomore standing.","N/A"
"ANTHRCUL","402","Contemporary China","ANTHRCUL402","N/A","Junior standing.","N/A"
"ANTHRCUL","404","Peoples and Cultures of Southeast Asia","ANTHRCUL404","N/A","ANTHRCUL 101 or 222.","N/A"
"ANTHRCUL","406","Urban Asia in the Twenty-First Century","ANTHRCUL406","N/A","Junior and above, or permission of instructor.","N/A"
"ANTHRCUL","409","Anth of Middle East","ANTHRCUL409","5","Junior standing.","N/A"
"ANTHRCUL","415","Andean Civilization","ANTHRCUL415","N/A","Concentration in Anthropology","N/A"
"ANTHRCUL","428","Sex Panics in the US and UK since 1890","ANTHRCUL428","N/A","One course in WGS (WOMENSTD) or ANTHRCUL or RCSSCI, SOC, or HISTORY","N/A"
"ANTHRCUL","430","History, Memory, and Silence in the Middle East","ANTHRCUL430","N/A","N/A","N/A"
"ANTHRCUL","435","Anthropology of Resentment","ANTHRCUL435","N/A","N/A","N/A"
"ANTHRCUL","437","Afterlives of Conviction","ANTHRCUL437","N/A","ANTHRCUL 235, 353, or other undergraduate course in anthropology","N/A"
"ANTHRCUL","440","Environmental Anthropology","ANTHRCUL440","25","Junior standing or above","N/A"
"ANTHRCUL","442","Ethnography Lab","ANTHRCUL442","N/A","Elementary Spanish reading skills preferred.","N/A"
"ANTHRCUL","445","Cultural Anthropology Mini-Course","ANTHRCUL445","N/A","Junior Standing and above, or permission of instructor.","N/A"
"ANTHRCUL","446","Sex and the City:  Urban Geography and Sexual Locations","ANTHRCUL446","N/A","At least one course in Anthropology, History, Women's & Gender Studies, Sociology, LGBTQ Studies, or Urban Studies/Urban Planning","N/A"
"ANTHRCUL","449","Energy Matters: Environment, Culture, Power, and the Oil State","ANTHRCUL449","N/A","At least one previous course in the Department of Anthropology or the Department of Afroamerican and African Studies","N/A"
"ANTHRCUL","450","Anthropologies of Insurgency: Bandits, Rebels and Freedom Fighters","ANTHRCUL450","N/A","N/A","N/A"
"ANTHRCUL","454","What is Marriage?: Histories and Structures of Marital Institutions","ANTHRCUL454","N/A","One course in Women's and Gender Studies, Cultural Anthropology, or History.","N/A"
"ANTHRCUL","456","Global Supply Chains: Anthropology of Transborder Trade","ANTHRCUL456","N/A","One course with the subject of ANTHRCUL","N/A"
"ANTHRCUL","458","Topics in Sociocultural and Linguistic Anthropology","ANTHRCUL458","12","Junior and above","N/A"
"ANTHRCUL","461","Language, Culture, and Society in Native North America","ANTHRCUL461","N/A","N/A","N/A"
"ANTHRCUL","464","Language, Culture, and Society in South Asia","ANTHRCUL464","N/A","N/A","Junior or Above"
"ANTHRCUL","471","Face-to-Face Interaction","ANTHRCUL471","N/A","N/A","N/A"
"ANTHRCUL","473","Oral Narrative and Poetics","ANTHRCUL473","N/A","Two courses in anthropology, linguistics, or literature or permission of instructor.","N/A"
"ANTHRCUL","476","Body Talk, Body Politics","ANTHRCUL476","N/A","One course in anthropology or linguistics.","N/A"
"ANTHRCUL","497","Honors in Sociocultural and Linguistic Anthropology","ANTHRCUL497","N/A","N/A","Senior Only"
"ANTHRCUL","498","Honors in Sociocultural and Linguistic Anthropology","ANTHRCUL498","N/A","N/A","Senior Only"
"ANTHRCUL","499","Ug Reading & Res","ANTHRCUL499","N/A","N/A","N/A"
"ANTHRCUL","501","Social Scientific Studies of Historical and Contemporary China","ANTHRCUL501","N/A","Permission of instructor.","N/A"
"ANTHRCUL","502","Humanistic Studies of Historical and Contemporary China","ANTHRCUL502","N/A","Permission of instructor.","N/A"
"ANTHRCUL","504","Peoples and Cultures of Southeast Asia","ANTHRCUL504","N/A","N/A","N/A"
"ANTHRCUL","519","Hist Ling","ANTHRCUL519","N/A","Graduate standing, or permission of instructor.","N/A"
"ANTHRCUL","526","Socio-Cultural Theory I","ANTHRCUL526","19","Graduate standing only","N/A"
"ANTHRCUL","527","Socio-Cultural Theory II","ANTHRCUL527","38","Graduate standing or permission of instructor","N/A"
"ANTHRCUL","539","Consumption and Materiality","ANTHRCUL539","N/A","N/A","N/A"
"ANTHRCUL","541","Environmental Anthropology","ANTHRCUL541","10","Graduate standing","N/A"
"ANTHRCUL","542","Viscerality, Matter, and the Senses","ANTHRCUL542","N/A","N/A","N/A"
"ANTHRCUL","546","Int Ethnomus","ANTHRCUL546","N/A","Graduate standing and permission of instructor.","N/A"
"ANTHRCUL","547","Energy Matters: Environment, Culture, Power, Oil and the State","ANTHRCUL547","N/A","N/A","N/A"
"ANTHRCUL","548","Theory and Practice in Medical Anthropology","ANTHRCUL548","N/A","N/A","N/A"
"ANTHRCUL","551","Critical Theories of Criminalization and Punishment","ANTHRCUL551","N/A","N/A","N/A"
"ANTHRCUL","553","Blurred Genres: Autobiography, Fiction & Ethnography","ANTHRCUL553","59","400-level coursework in Anthropology, Graduate standing, and permission of instructor.","N/A"
"ANTHRCUL","554","Media Anthropology","ANTHRCUL554","N/A","N/A","N/A"
"ANTHRCUL","558","Issues-Sociocul Anth","ANTHRCUL558","13","400-level coursework in Anthropology; and graduate standing","N/A"
"ANTHRCUL","572","Introduction to Sociolinguistics","ANTHRCUL572","N/A","N/A","LING 313, 315, or 316 or graduate standing"
"ANTHRCUL","576","Introduction to Linguistic Anthropology","ANTHRCUL576","30","Two courses in ANTHRCUL or LING","N/A"
"ANTHRCUL","577","Lang Social Action","ANTHRCUL577","N/A","ANTHRCUL 576","N/A"
"ANTHRCUL","578","Monographs in the Ethnography of Speaking","ANTHRCUL578","N/A","ANTHRCUL 576","N/A"
"ANTHRCUL","579","Semiotic Anthro","ANTHRCUL579","12","400-level course work in Anthropology and Graduate standing.","N/A"
"ANTHRCUL","625","Anthropological Approaches to Property and Property Rights","ANTHRCUL625","N/A","Graduate standing and permission of instructor.","N/A"
"ANTHRCUL","629","Qualitative Research Methods and Grantwriting","ANTHRCUL629","22","Graduate standing only","N/A"
"ANTHRCUL","632","Comparative Analysis of Kinship","ANTHRCUL632","N/A","Graduate standing and permission of instructor.","N/A"
"ANTHRCUL","645","The Feminist Sex Wars: 1975-1986","ANTHRCUL645","N/A","N/A","N/A"
"ANTHRCUL","647","Sexological Theory","ANTHRCUL647","N/A","N/A","N/A"
"ANTHRCUL","648","Seminar in Anthropology and History I","ANTHRCUL648","N/A","Graduate standing","N/A"
"ANTHRCUL","652","Ethnographic Writing","ANTHRCUL652","24","Graduate standing.","N/A"
"ANTHRCUL","654","Performance and Performativity","ANTHRCUL654","N/A","Graduate standing","N/A"
"ANTHRCUL","658","Topics-Sociocul Anth","ANTHRCUL658","53","Graduate standing and permission of instructor.","N/A"
"ANTHRCUL","671","Analytic Methods","ANTHRCUL671","N/A","ANTHRCUL 576 and Graduate standing.  Permission of instructor.","N/A"
"ANTHRCUL","675","Topics Anthro Ling","ANTHRCUL675","N/A","Graduate standing and permission of instructor","N/A"
"ANTHRCUL","679","Sentiment/Affect/Structures of Feeling","ANTHRCUL679","N/A","ANTHRCUL 526 or 576 recommended","N/A"
"ANTHRCUL","748","Seminar in Anthropology and History II","ANTHRCUL748","N/A","N/A","N/A"
"ANTHRCUL","750","Current Developments in Anthropological Theory","ANTHRCUL750","N/A","N/A","N/A"
"ANTHRCUL","759","Sociocultural Workshop","ANTHRCUL759","N/A","N/A","Graduate"
"ANTHRCUL","770","First Year Graduate Proseminar in Anthropology","ANTHRCUL770","2","N/A","N/A"
"ANTHRCUL","777","Ling Anth Lab","ANTHRCUL777","N/A","Graduate standing in Anthropology or a related discipline","N/A"
"ANTHRCUL","797","Sociocultural Laboratory","ANTHRCUL797","N/A","N/A","N/A"
"ANTHRCUL","830","Anthropology and History Workshop/Reading Group","ANTHRCUL830","N/A","N/A","N/A"
"ANTHRCUL","836","Anthropology and Social Work Seminar","ANTHRCUL836","N/A","N/A","N/A"
"ANTHRCUL","956","Responsible Conduct of Anthropological Research","ANTHRCUL956","N/A","N/A","N/A"
"ANTHRCUL","957","Research Practicum","ANTHRCUL957","N/A","Graduate standing","N/A"
"ANTHRCUL","958","Anthropological Res","ANTHRCUL958","N/A","Graduate standing","N/A"
"ANTHRCUL","959","Survey Literature","ANTHRCUL959","N/A","Graduate standing","N/A"
"ANTHRCUL","990","Diss-Precand","ANTHRCUL990","N/A","Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.","N/A"
"ANTHRCUL","993","G S I Training","ANTHRCUL993","N/A","Graduate standing","N/A"
"ANTHRCUL","995","Diss-Cand","ANTHRCUL995","N/A","N/A","Candidate"
"APPPHYS","514","Appl Phys Seminar","APPPHYS514","N/A","Graduate standing.","N/A"
"APPPHYS","524","Organic Electronic Devices and Applications","APPPHYS524","N/A","N/A","Graduate"
"APPPHYS","530","Electromagnetic Theory I","APPPHYS530","77","PHYSICS 438 or EECS 330.","N/A"
"APPPHYS","537","Classical Optics","APPPHYS537","27","EECS 330 or 334.","N/A"
"APPPHYS","540","Applied Quantum Mechanics","APPPHYS540","50","Permission of instructor.","N/A"
"APPPHYS","541","Applied Quantum Mechanics II","APPPHYS541","N/A","APPPHYS 540.","N/A"
"APPPHYS","546","Ultrafast Optics","APPPHYS546","N/A","APPPHYS 537.","N/A"
"APPPHYS","550","Optical Waves in Crystals","APPPHYS550","N/A","EECS 434 and Graduate standing.","N/A"
"APPPHYS","551","Lasers","APPPHYS551","N/A","ECE 537 or 538 and Graduate standing.","N/A"
"APPPHYS","552","Fiber Optics:  Internet to Biomedical Applications","APPPHYS552","N/A","Any ONE of EECS 334, 429, 434 or ECE 529, 537, 538, 539, or permissions of instructor","N/A"
"APPPHYS","576","Stat Mechanics","APPPHYS576","5","Graduate standing and permission of instructor.","N/A"
"APPPHYS","601","Advanced Condensed Matter","APPPHYS601","N/A","Graduate standing.","N/A"
"APPPHYS","611","Nonlinear Optics","APPPHYS611","N/A","ECE 537 or 538 or 530. Graduate standing.","N/A"
"APPPHYS","619","Solid State","APPPHYS619","N/A","Graduate standing.","N/A"
"APPPHYS","639","Heat Transfer Physics","APPPHYS639","23","MECHENG 235 and 335, or equivalent","N/A"
"APPPHYS","672","Plas-Phys II","APPPHYS672","47","NERS 571.","N/A"
"APPPHYS","674","Laser-Plasm Int","APPPHYS674","N/A","NERS 471, 571 and Graduate standing.  Permission of instructor.","N/A"
"APPPHYS","715","Ind Research","APPPHYS715","N/A","Permission of Program Director. Graduate standing.","N/A"
"APPPHYS","990","Diss-Precand","APPPHYS990","N/A","Election for dissertation work.","N/A"
"APPPHYS","995","Diss-Cand","APPPHYS995","N/A","N/A","Candidate"
"ARABAM","103","First Year Seminar in Arab American Studies","ARABAM103","N/A","Enrollment restricted to first-year students, including those with sophomore standing","N/A"
"ARABAM","204","Themes in Arab American Studies","ARABAM204","18","N/A","N/A"
"ARABAM","215","Introduction to Arab-American Studies","ARABAM215","4","N/A","N/A"
"ARABAM","216","Introduction to American Muslims","ARABAM216","34","N/A","N/A"
