Subject,Course Number,Course Name,Course Code,Workload %,Advisory Prerequisites,Enforced Prerequisites
"EPID","625","Controversial Topics in Nutrition","EPID625","0","Encouraged to have some introductory knowledge of Epidemiology and Biostatistics","[EPID 503 or 600; (C- or better)] and [BIOSTAT 501 or 521; (C- or better)]"
"EPID","627","Systematic Reviews And Meta-analyses","EPID627","N/A","PUBHLTH 512 or EPID 600 or EPID 601 & one BIOSTAT course","N/A"
"EPID","633","Introduction to Mathematical Modeling in Epidemiology and Public Health","EPID633","20","N/A","N/A"
"EPID","634","Foundations in Infectious Disease Transmission Modeling","EPID634","31","N/A","EPID 600 or BIOSTAT 501 or 521"
"EPID","636","Cancer Risk and Epidemiology Modeling","EPID636","N/A","BIOSTAT 560 or permission of instructor","BIOSTAT 523"
"EPID","637","Systems Modeling of Behavior, Social Processes and Chronic Disease","EPID637","N/A","EPID 633 or any modeling course, e.g. EPID 634, EPID 636 (or permission of instructor)","N/A"
"EPID","638","Computer Modeling of Complex Systems","EPID638","9","CMPLXSYS 270 or some experience with computer programming and math modeling concepts.","N/A"
"EPID","639","R for Epidemiologic Research","EPID639","3","Must be a current EPID graduate student","School of Public Health Epidemiology students (Incl non-degree)"
"EPID","640","SAS for Epidemiological Research","EPID640","28","BIOSTAT 503 or 553","N/A"
"EPID","641","Measurement Theory and Instrument Design","EPID641","11","N/A","EPID 600"
"EPID","642","Sampling and Power","EPID642","12","N/A","EPID 600 and 640 and (BIOSTAT 501 or 521)"
"EPID","643","Surveillance and Publicly Available Datasets","EPID643","20","FA","EPID 600; (C- or better)"
"EPID","644","Contemporary Methods","EPID644","38","N/A","EPID 600; (C- or better)"
"EPID","662","Methods in Nutritional Epidemiology","EPID662","N/A","N/A","PUBHLTH 500 or PUBHLTH 512 or EPID 600; C- or better"
"EPID","663","Health, Evidence, and Human Rights","EPID663","0","Graduate standing.","N/A"
"EPID","664","Field Methods in Global Health Epidemiology","EPID664","10","EPID 503 or EPID 600","[(PUBHLTH 512 or PUBHLTH 500 or EPID 600 or EPID 601); (C- or better)] and EPID 506; (C- or better)"
"EPID","665","Research Seminar in International Health","EPID665","N/A","Permission of instructor; restricted to 2nd year Epidemiology International Health MPH students","N/A"
"EPID","666","Health and Socioeconomic Development","EPID666","N/A","BIOSTAT 503 or BIOSTAT 553 or permission of instructor.","N/A"
"EPID","667","Professionalism, Practice, And Communication 1","EPID667","3","For MPH students, intended to be taken in the first fall semester","School of Public Health Epidemiology students (Incl non-degree)"
"EPID","668","Professionalism, Practice, and Communication 2","EPID668","4","EPID 667","School of Public Health Epidemiology students (Incl non-degree)"
"EPID","669","Professionalism, Practice, And Communication 3","EPID669","N/A","Prior completion of EPID 667 and EPID 668","School of Public Health Epidemiology students (Incl non-degree)"
"EPID","670","Integrated Problem Solving in Epidemiology 1","EPID670","26","N/A","PUBHLTH 500 (C- or better, pre- or co-req) and EPID MPH Graduate student"
"EPID","671","Integrated Problem Solving in Epidemiology 2","EPID671","26","N/A","EPID 670; (C- or better) & Epidemiology MPH Student"
"EPID","673","Epidemiology of Developmental Origins of Health and Disease","EPID673","30","BIOSTAT 523","BIOSTAT 522 & EPID 600; (C- or better for both courses)"
"EPID","674","Epidemiologic Data Analysis Using R","EPID674","20","(EPID 640, PUBHLTH 512) or (EPID 600, BIOSTAT 521 or 501)","N/A"
"EPID","675","Data Analysis for Environmental Epidemiology","EPID675","44","BIOSTAT 523 is recommended","(BIOSTAT 522 and (EPID 600 or EPID 601 or PH 500); C- or better) or PhD standing in Epidemiology"
"EPID","676","Zoonotic Infections And One Health","EPID676","N/A","N/A","N/A"
"EPID","677","Epidemiology of Aging","EPID677","10","N/A","N/A"
"EPID","678","Applications of Epidemiology in Governmental Public Health","EPID678","N/A","EPID 600 or EPID 639 or permission of instructor","N/A"
"EPID","679","Epidemiology of Psychiatric and Substance Use Disorders","EPID679","11","EPID 602","N/A"
"EPID","680","Hospital Epidemiology I","EPID680","4","Basic epidemiology and microbiology; permission of instructor.","N/A"
"EPID","681","Hospital Epidemiology II","EPID681","13","N/A","EPID 680"
"EPID","684","Theory and Applications of Spatial Epidemiology","EPID684","5","N/A","BIOSTAT 501 or 521; (C- or better)"
"EPID","685","Measurement and Modeling in Space-time Epidemiology","EPID685","N/A","N/A","N/A"
"EPID","686","Causal Inference in Epidemiology","EPID686","N/A","N/A","EPID 601; (C- or better)"
"EPID","688","Alcohol, Tobacco, and Other Drug Use: People, Populations, and Policies","EPID688","N/A","N/A","[PUBHLTH 500 or PUBHLTH 512 or EPID 600; (C- or better)] or PhD standing in Epidemiology"
"EPID","696","Pregnancy And Perinatal Epidemiology","EPID696","N/A","N/A","([EPID 600 or PUBHLTH 512]; C- or better) or PhD standing in Epidemiology"
"EPID","698","MS Capstone in Epidemiology","EPID698","N/A","N/A","N/A"
"EPID","701","Fundamentals of Biostatistics","EPID701","N/A","N/A","N/A"
"EPID","702","Bayesian Perspectives in Epidemiology","EPID702","N/A","Course in Basic Statistics and Standard Regression","N/A"
"EPID","702","Analysis With Missing Data In Epidemiology","EPID702","N/A","Required: introduction to statistical inferences, such as likelihood estimations, and regressionmodels; Recommended: correlated andlongitudinal data analysis.","N/A"
"EPID","703","Applied Infectious Disease Modeling","EPID703","N/A","1) Experience with modeling, such as EPID 793, or good quantitative background including statistics and differential equations. 2) Experience with basic programming in R software, including indexing, functions, if statements, and for-loops.","N/A"
"EPID","704","Cancer Epidemiology and Prevention","EPID704","N/A","Introductory level courses in epidemiology and biostatistics","N/A"
"EPID","705","Epidemiology in Public Health Policy","EPID705","N/A","Basic knowledge of Epidemiology and Microbiology and PI","N/A"
"EPID","706","Measurement in Clinical Research","EPID706","N/A","EPID 701-202 and EPID 709-202, C- or better.","N/A"
"EPID","706","Mixed Methods In Epidemiologic Research","EPID706","N/A","An entry-level qualitative research course or equivalent experience is helpful. In addition, an introduction to quantitative research such as a course on statistics and research design or equivalent experience is helpful.","N/A"
"EPID","707","Nutritional Epidemiology","EPID707","N/A","Introductory-level course in epidemiology. Knowledge in nuitrition is desirable but not required.","[EPID 503 or 600 or 601 or 701] and [EPID 709 or BIOSTAT 501 or 521]; (C- or better)"
"EPID","708","Machine Learning for Epidemiologic Analysis in the Era of Big Data","EPID708","N/A","Introductory course in statistics as well as courses or working knowledge of basic regressions (linear, logistic, etc.). Having some background in the programming language R preferred.","N/A"
"EPID","709","Fundamntals of Epid","EPID709","N/A","intro biostatistics","N/A"
"EPID","710","Intermediate Epidemiologic Methods","EPID710","N/A","Introduction EPID and BIOSTAT and permission of instructor.","N/A"
"EPID","711","Epidemiology of Injury and Violence","EPID711","N/A","Introductory Epidemiology and permission of instructor","N/A"
"EPID","712","Epidemiologic Foundations and Applications in Dental, Oral, and Craniofacial Diseases","EPID712","N/A","N/A","N/A"
"EPID","716","Clinical Epidemiology and Evidence-Based Decision Making","EPID716","N/A","Permission of instructor and introductory course in epidemiology.","N/A"
"EPID","717","Cln Trial Des&Con","EPID717","N/A","Introductory epidemiology and permission of instructor.","N/A"
"EPID","718","Analysis Clin Trials","EPID718","N/A","Permission of instructor and introductory course in biostatistics.","N/A"
"EPID","719","Bioinformatics Analysis of Epigenomics Data","EPID719","N/A","Basic Epid Basic Biostats","[EPID 503 or 600 or 601 or 701] and [EPID 709 or BIOSTAT 501 or 521]; (C- or better)"
"EPID","720","Applied Mediation Analysis","EPID720","N/A","N/A","N/A"
"EPID","721","Applied Sensitivity Analyses in Epidemiology","EPID721","N/A","An introductory course on causal inference (e.g. EPID 780) is highly recommended","N/A"
"EPID","722","Foundations of Clinical Pharmacology in Pharmacoepidemiology","EPID722","N/A","Introduction to epidemiology and permission of instructor.","N/A"
"EPID","724","Leadership and Strategic Planning for Public Health","EPID724","N/A","N/A","N/A"
"EPID","727","Fertility and Pregnancy - An Epidemiologic Perspective","EPID727","N/A","Intro Epid and permission of instructor.","N/A"
"EPID","729","Effective Oral Communications","EPID729","N/A","N/A","N/A"
"EPID","730","Simulation Modeling of Tobacco Use, Health Effects and Policy Impacts","EPID730","N/A","Either tobacco epidemiology or tobacco control knowledge, or familiarity with modeling. For those without modeling background, we recommend taking the EPID 793 Complex Systems Modeling for Public Health Research course first (offered the prior week).","N/A"
"EPID","731","Analysis Of Electronic Health Record (EHR) Data","EPID731","N/A","Quantitative training, familiarity with traditional regression methods, basic epidemiologic principles, and working knowledge of R. The course will be instructed with minimal math formulas and will include comprehensive examples to facilitate a bro.","N/A"
"EPID","733","Quasi-experimental Methods in Epidemiology","EPID733","N/A","Familiarity with introductory epidemiology (e.g., confounding), and introductory biostatistics (e.g., expectation, laws of probability, linear regression); and some background in either Stata or R.","N/A"
"EPID","734","Epidemiologic Data Collection, Management, and Harmonization","EPID734","N/A","The course does not presume any background in data collection, management or harmonization methods; however, prior experience in designing or conducting health research projects is helpful.","N/A"
"EPID","742","Introduction to Linear, Logistic and Poisson Regression","EPID742","N/A","Introductory epidemiology and biostatistics; permission of instructor.","N/A"
"EPID","743","Applied Linear Regression","EPID743","N/A","Introductory EPID and BIOSTAT","N/A"
"EPID","747","Success Scient Writ","EPID747","N/A","Permission of instructor.","N/A"
"EPID","753","Ethics and Epidemiology","EPID753","N/A","Intro. Epid. and permission instructor.","N/A"
"EPID","757","Introduction to Meta-Analysis","EPID757","N/A","Intro. EPID and Biostatics and permission of instructor.","N/A"
"EPID","759","Intro to S A S","EPID759","N/A","Intro. EPID and Biostatics and permission of instructor.","N/A"
"EPID","761","Social Determinants","EPID761","N/A","Intro Epidemiology and Biostatistics courses","N/A"
"EPID","762","Analysis of Complex Sample Survey Data","EPID762","N/A","Proficiency in basic mathematics, including algebra and functions, is essential. Knowledge of calculus and linear algebra is useful but not required for the course.","N/A"
"EPID","766","Analysis of Longitudinal Data from Epidemiologic Studies","EPID766","N/A","N/A","N/A"
"EPID","768","Global Health Issues, Crises, and Solutions","EPID768","N/A","N/A","N/A"
"EPID","770","Env Deter Infct Dis","EPID770","N/A","N/A","N/A"
"EPID","777","Geographic Information Systems for Epidemiology","EPID777","N/A","N/A","N/A"
"EPID","778","Spatial Statistics for Epidemiological Data","EPID778","N/A","Previous experience with 'R' is preferred","N/A"
"EPID","780","Applied Epidemiologic Analysis for Causal Inference","EPID780","N/A","Students should have at least one basic epidemiology course with a working knowledge of regression and other standard statistical methodology common in basic epidemiological analysis.","N/A"
"EPID","783","Methods in Community-Based Participatory Research for Health","EPID783","N/A","N/A","N/A"
"EPID","784","Survival Analysis Applied to Epidemiologic and Medical Data","EPID784","N/A","Introductory level course in statistics including and introduction to regression methods.","N/A"
"EPID","785","Public Health Surveillance","EPID785","N/A","N/A","N/A"
"EPID","786","Bias and its Control in Epidemiologic Research","EPID786","N/A","Participants should have some previous training or experience in epidemiologic research, in particular, having some knowledge about epidemiologic stud designs and measures of frequency and effect.","N/A"
"EPID","787","An Introduction to Multilevel Analysis in Public Health","EPID787","N/A","Introductory course in epidemiology and anintroductory course in statistics (i.e. some familiarity with regression modeling).","N/A"
"EPID","788","Evolutionary Epidemiology","EPID788","N/A","N/A","N/A"
"EPID","790","Effective Oral Communications","EPID790","N/A","N/A","N/A"
"EPID","791","Intermediate SAS for Epidemiologist","EPID791","N/A","Familiarty with SAS at the level of EPID 759 Introductin to SAS","N/A"
"EPID","792","Advanced Methods for Systematic Reviews and Meta-analysis","EPID792","N/A","Knowledge of basic epidemiology and linear and logistic regression","N/A"
"EPID","793","Complex Systems Modeling for Public Health Research","EPID793","N/A","N/A","N/A"
"EPID","794","Metodos epidemiologicos en Investigacion Problacional y Clinica","EPID794","N/A","N/A","N/A"
"EPID","795","e-Surveillance","EPID795","N/A","Some basic knowledge of surveillance","N/A"
"EPID","796","Epidemiology of the Microbiome","EPID796","N/A","N/A","N/A"
"EPID","797","Epigenetics in Epidemiology","EPID797","N/A","Students should have a basic understanding of epidemiology and some understanding of molecular genetics would be useful but is not required.","N/A"
"EPID","798","Epidemiologic Data Analysis using R","EPID798","N/A","N/A","N/A"
"EPID","799","Qualitative Methods for Epidemiology","EPID799","N/A","N/A","N/A"
"EPID","811","Critical Appraisal of Epidemiologic Studies","EPID811","12","N/A","Doctoral Level"
"EPID","813","Advanced Seminar on Public Health and Aging","EPID813","N/A","EPID 677 is recommended.","Doctoral Level"
"EPID","814","Topics in Epidemiologic Analysis","EPID814","N/A","EPID 601, BIOSTAT 560","N/A"
"EPID","815","Modern Statistical Methods in Epidemiologic Studies","EPID815","65","Experience using R required (at least the levels covered in EPID 639), BIOSTAT 512 (Longitudinal Analysis) and EPID/EHS 675 recommended","EPID 601 and BIOSTAT 522 & 523; (C- or better)"
"EPID","824","Advanced Epidemiologic Methods","EPID824","34","EPID 600 and 601 or equivalent, and doctoral student taking comprehensive exam; other students admitted by permission of instructor.","EPID 601"
"EPID","825","Writing Grant Applications","EPID825","N/A","Basic competencies in epidemiology research methods, including biostatistics (e.g., BIOSTAT 523), Measurement and Instrument Design (e.g., EPID 641); Sampling and Power Analysis (e.g., EPID 642)","EPID 600 or equivalent; (C- or better)"
"EPID","889","Responsible Conduct of Research and Scholarship Seminar","EPID889","1","N/A","N/A"
"EPID","890","Doctoral Seminar in Epidemiology","EPID890","N/A","Graduate standing.","N/A"
"EPID","891","Adv Readings Epid","EPID891","N/A","Graduate standing, permission of instructor.","N/A"
"EPID","970","Research Epid","EPID970","N/A","Doctoral student in Epidemiology","N/A"
"EPID","974","Res Epid Science","EPID974","N/A","Graduate standing.","N/A"
"EPID","990","Diss-Precand","EPID990","N/A","Election for dissertation work by doctoral student not yet admitted as a Candidate.","N/A"
"EPID","995","Diss-Cand","EPID995","N/A","N/A","Candidate"
"ES","212","Entrepreneurial Business Basics","ES212","6","N/A","Non-Ross Sophomores or above (Undergrad only)"
"ES","250","Introduction to Entrepreneurship","ES250","20","N/A","[BA 200 and (Ross Sophomore or Junior or Senior)] or Business Minor"
"ES","310","Business Thought and Action","ES310","N/A","N/A","N/A"
"ES","329","Financing Research Commercialization","ES329","44","N/A","N/A"
"ES","352","DIAG Growth Private Equity Fund","ES352","71","N/A","[BBA Junior or BBA Senior] and [FIN 300 or FIN 302]"
"ES","395","Entrepreneurial Management","ES395","7","ACC 301 and MKT 300","(BBA Junior or Senior) or Ross Minor"
"ES","399","Independent Study Project","ES399","N/A","JR.STD/","N/A"
"ES","401","Michigan Blue Venture Fund","ES401","46","N/A","BBA Junior or BBA Senior"
"ES","402","Zell Early-Stage Fund - Senior Analyst","ES402","46","N/A","BBA Junior or BBA Senior"
"ES","403","Social Venture Fund","ES403","17","N/A","BBA Junior or BBA Senior"
"ES","410","The Modern Music Business","ES410","N/A","N/A","(BBA Soph, Junior or Senior) or Business Minor or (non-Ross Junior or Senior)"
"ES","414","Capstone Entrepreneurship Practicum","ES414","4","Ross student, or completion of ES 212 if Non-Ross minoring in Entrepreneurship","[(Strategy 390 and BBA capstone eligible) or (Entrepreneurship Minor and Senior standing)] and no credit in ENTR 411"
"ES","425","New Products and Innovation Management (with AI)","ES425","13","MKT 300","(BBA Junior or Senior) or BusAd Minor or (non-Ross Junior or Senior)"
"ES","427","Continuing a Legacy:  Leading a Family Business","ES427","N/A","N/A","N/A"
"ES","440","Building Healthy Business","ES440","3","N/A","BBA Junior Standing or BBA Senior Standing or BusAd Minor"
"ES","444","Finance for Societal Good","ES444","N/A","N/A","N/A"
"ES","476","Startup Science: AI-Empowered Entrepreneurship","ES476","N/A","N/A","(BBA Junior or Senior) or BusAd Minor or (non-Ross Junior or Senior)"
"ES","504","Legal Aspects of Entrepreneurship","ES504","22","No JDs or JD students may enroll","Graduate Standing excluding Law programs (JD, MACL, LLM, or SJD)"
"ES","515","Introduction to Entrepreneurship","ES515","N/A","N/A","N/A"
"ES","516","Entrepreneurship via Acquisitions","ES516","6","N/A","Graduate Standing excluding PhD"
"ES","569","Leading High Growth Firms","ES569","8","STRATEGY 502/601","Graduate"
"ES","602","Leading Start-up Teams","ES602","12","N/A","Graduate"
"ES","605","New Product and Innovation Management","ES605","10","MKT 501 or 503","Graduate Standing excluding PhD"
"ES","615","New Venture Creation","ES615","2","N/A","Ross Graduate Standing excluding MM and PhD"
"ES","616","Equity Analytics","ES616","7","N/A","Prior or concurrent enrollment in [(TO 502 or 501 or 533 or 595) and (STRATEGY 502 or 601 or 533 or 591) and (MO 503 or 501 or 533 or 593)]"
"ES","620","Healthcare Innovation and Startups","ES620","7","N/A","Graduate Standing excluding PhD"
"ES","623","Venture Capital Finance","ES623","31","N/A","Graduate Standing excluding PhD"
"ES","624","Private Equity Finance","ES624","36","FIN 623","FTMBA or OMBA or GMBA"
"ES","626","Global Private Equity","ES626","N/A","N/A","Grad Standing, excluding OMBA & WMBA"
"ES","627","Continuing a Legacy:  Leading a Family Business","ES627","N/A","N/A","N/A"
"ES","629","Financing Research Commercialization","ES629","34","MBA Core or permission of instructor","N/A"
"ES","640","Building Healthy Business","ES640","0","N/A","Graduate Standing excluding PhD"
"ES","701","Wolverine Venture Fund","ES701","20","N/A","FTMBA or GMBA or non-Ross Grad"
"ES","702","Zell Lurie Commercialization Fund","ES702","9","N/A","FTMBA or GMBA or non-Ross Grad"
"ES","703","Social Venture Fund","ES703","71","N/A","Non-Ross Graduate Student"
"ES","704","International Investment Fund","ES704","17","N/A","GMBA or FTMBA or MAcc or MSCM or Ross PhD or Rackham BusAd Mas or non-Ross Grad or MM or MBAN"
"ES","715","Introduction to Entrepreneurship","ES715","26","N/A","OMBA"
"ES","720","Commercialization of Biomedicine","ES720","6","FIN 503, 513, 551, or FIN 591; and MKT 501, 503, or MKT 591; and STRATEGY 502, 601, or STRATEGY 591.","[(FIN 503, 513, 551, 591 or waiver) and (MKT 501, 503, 591 or waiver) and (STRATEGY 502, 601, 591, or waiver)] or [Pharm Grad or Pharm PhD or Biomed Eng Grad or Biomed Eng PhD or Bio PhD or Chem PhD or Physics PhD or MPH or Pub Health PhD)]"
"ES","735","Entrepreneurial Turnaround Management","ES735","40","MBA CORE","GMBA or FTMBA or MAcc or MSCM or MM or MBAN"
"ES","750","Independent Study Project","ES750","N/A","G.BUS.STU.","N/A"
"ESENG","501","Seminars on Energy Systems, Technology and Policy","ESENG501","0","Graduate student or permission of instructor","N/A"
"ESENG","503","Energy Systems Engineering Project","ESENG503","N/A","ESENG 501","N/A"
"ESENG","504","Fuel Cells and Fuel Processors","ESENG504","N/A","Graduate student or permission of instructor","N/A"
"ESENG","505","Energy Generation and Storage Using Modern Materials","ESENG505","11","MECHENG 382 and MECHENG 335 or equivalent","N/A"
"ESENG","532","Sustainable Energy Systems","ESENG532","41","Senior standing; college-level course in Math or Economics or physical science.","N/A"
"ESENG","535","Greenhouse Gas Control","ESENG535","16","CEE 230","N/A"
"ESENG","567","Energy Infrastructure Systems","ESENG567","33","CEE 230 or MECHENG 336 or CHE 330 or equivalent","N/A"
"ESENG","599","Special Topics in Energy Systems Engineering","ESENG599","22","Permission of instructor","N/A"
"EUPHBARI","100","Performance","EUPHBARI100","N/A","N/A","N/A"
"EUPHBARI","112","Performance","EUPHBARI112","N/A","N/A","N/A"
"EUPHBARI","113","Performance","EUPHBARI113","N/A","N/A","N/A"
"EUPHBARI","114","Performance","EUPHBARI114","N/A","N/A","N/A"
"EUPHBARI","115","Performance","EUPHBARI115","N/A","N/A","N/A"
"EUPHBARI","116","Performance","EUPHBARI116","N/A","N/A","N/A"
"EUPHBARI","139","Performance","EUPHBARI139","N/A","N/A","N/A"
"EUPHBARI","140","Performance","EUPHBARI140","N/A","N/A","N/A"
"EUPHBARI","150","Performance","EUPHBARI150","N/A","N/A","N/A"
"EUPHBARI","190","Performance","EUPHBARI190","N/A","N/A","N/A"
"EUPHBARI","217","Performance","EUPHBARI217","N/A","N/A","N/A"
"EUPHBARI","218","Performance","EUPHBARI218","N/A","N/A","N/A"
"EUPHBARI","219","Performance","EUPHBARI219","N/A","N/A","N/A"
"EUPHBARI","220","Performance","EUPHBARI220","N/A","N/A","N/A"
"EUPHBARI","221","Performance","EUPHBARI221","N/A","N/A","N/A"
"EUPHBARI","222","Performance","EUPHBARI222","N/A","N/A","N/A"
"EUPHBARI","239","Performance","EUPHBARI239","N/A","N/A","N/A"
"EUPHBARI","240","Performance","EUPHBARI240","N/A","N/A","N/A"
"EUPHBARI","339","Performance","EUPHBARI339","N/A","N/A","N/A"
"EUPHBARI","340","Performance","EUPHBARI340","N/A","N/A","N/A"
"EUPHBARI","400","Performance","EUPHBARI400","N/A","N/A","N/A"
"EUPHBARI","415","Performance","EUPHBARI415","N/A","N/A","N/A"
"EUPHBARI","416","Performance","EUPHBARI416","N/A","N/A","N/A"
"EUPHBARI","417","Performance","EUPHBARI417","N/A","N/A","N/A"
"EUPHBARI","418","Performance","EUPHBARI418","N/A","N/A","N/A"
"EUPHBARI","419","Performance","EUPHBARI419","N/A","N/A","N/A"
"EUPHBARI","420","Performance","EUPHBARI420","N/A","N/A","N/A"
"EUPHBARI","421","Performance","EUPHBARI421","N/A","N/A","N/A"
"EUPHBARI","422","Performance","EUPHBARI422","N/A","N/A","N/A"
"EUPHBARI","423","Performance","EUPHBARI423","N/A","N/A","N/A"
"EUPHBARI","424","Performance","EUPHBARI424","N/A","N/A","N/A"
"EUPHBARI","425","Performance","EUPHBARI425","N/A","N/A","N/A"
"EUPHBARI","426","Performance","EUPHBARI426","N/A","N/A","N/A"
"EUPHBARI","439","Performance","EUPHBARI439","N/A","N/A","N/A"
"EUPHBARI","440","Performance","EUPHBARI440","N/A","N/A","N/A"
"EUPHBARI","500","Performance","EUPHBARI500","N/A","N/A","N/A"
"EUPHBARI","527","Performance","EUPHBARI527","N/A","N/A","N/A"
"EUPHBARI","528","Performance","EUPHBARI528","N/A","N/A","N/A"
"EUPHBARI","539","Performance","EUPHBARI539","N/A","N/A","N/A"
"EUPHBARI","540","Performance","EUPHBARI540","N/A","N/A","N/A"
"EUPHBARI","600","Performance","EUPHBARI600","N/A","N/A","N/A"
"EUPHBARI","639","Performance","EUPHBARI639","N/A","N/A","N/A"
"EUPHBARI","640","Performance","EUPHBARI640","N/A","N/A","N/A"
"EURO","801","Directed Reading","EURO801","N/A","N/A","N/A"
"FAMMED","499","Ug Fam Med Res","FAMMED499","N/A","N/A","N/A"
"FIN","300","Financial Management","FIN300","32","Preceded or accompanied by ACC 301","(BBA sophomore and BBA First Year Requirements and BA 100) or [(BBA sophomore or junior or senior) and BA 200] or (BBA First Year Requirements and BBA Transfer Admits)"
"FIN","302","Making Financial Decisions","FIN302","29","N/A","[Ross Minor or (Non-Ross Sophomore or Junior or Senior) or BBA Exchange] and (No Credit in FIN 300)"
"FIN","317","Investment Banking","FIN317","12","N/A","FIN 300 or 302"
"FIN","320","Real Estate Fundamentals","FIN320","89","N/A","(BBA Junior or Senior) or Ross Minor or (Non-Ross Junior or Senior)"
"FIN","329","Financing Research Commercialization","FIN329","44","N/A","N/A"
"FIN","335","Managing the Maize and Blue Fund","FIN335","56","ACC 318","FIN 300 or 302"
"FIN","336","Managing the Maize and Blue Fund","FIN336","52","ACC 318","FIN 300 or 302"
"FIN","337","Managing the Maize and Blue Fund","FIN337","N/A","N/A","[FIN 335/ACC 335] or [FIN 336/ACC 336]"
"FIN","338","Managing the Maize and Blue Fund as a Senior Analyst","FIN338","N/A","ACC 318","(ACC 335 or 336) and BBA Senior"
"FIN","339","Wolverine Public Real Estate Investment (REIT) Fund","FIN339","N/A","FIN 466","FIN 300 or 302"
"FIN","342","Big Data in Finance","FIN342","17","N/A","FIN 300 or 302"
"FIN","351","Private Equity: Leveraged Buyout Transactions","FIN351","45","N/A","(FIN 300 or 302) and [(BBA Junior or Senior) or Business Minor]"
"FIN","399","Independent Study Project","FIN399","N/A","JR.STD.","N/A"
"FIN","402","Managing Real Estate Fund I","FIN402","N/A","N/A","N/A"
"FIN","403","Real Estate Fund II","FIN403","N/A","N/A","N/A"
"FIN","408","Capital Markets and Investment Strategy","FIN408","34","TO 301","[(BBA Junior or Senior) or (Ross Minor) or (MM)] and (FIN 300 or 302 or 557) and (No credit in FIN 310)"
"FIN","409","Fixed Income Securities and Markets","FIN409","16","TO 301","FIN 300 or 302"
"FIN","412","International Financial Management I: Currency Markets","FIN412","29","FIN 300 or FIN 302","(FIN 300 or 302 or 557) and No Credit in FIN 612"
"FIN","414","International Financial Management II: Global Capital Markets","FIN414","21","FIN 300 or FIN 302","(FIN 300 or 302 or 557) and no credit in FIN 614"
"FIN","415","Corporate Investment Decisions","FIN415","38","FIN 300 or FIN 302","FIN 300 or 302"
"FIN","419","Real Estate Asset Management - Creating Value through Effective Asset Management","FIN419","N/A","FIN 466","Junior or Senior"
"FIN","425","Entrepreneurial Finance","FIN425","N/A","N/A","FIN 300 or 302 or 557"
"FIN","427","Machine Learning for Investing","FIN427","14","N/A","(FIN 300 or 302) and [(BBA Junior or Senior) or Business Minor]"
"FIN","428","FinTech: Blockchain, Cryptocurrencies, and Other Technology Innovations In and Out of Finance","FIN428","2","FIN 300","[(BBA Junior or Senior) or (Non-Ross Junior or Senior) or (Master of Management)] and (FIN 300 or 302 or 557)"
"FIN","430","Capstone - Entrepreneurial Finance","FIN430","22","N/A","STRATEGY 390 and BBA Capstone Eligible and FIN 300"
"FIN","438","Fundamentals of Private Equity: A Practitioner's Approach","FIN438","12","N/A","FIN 300 and (BBA Junior or Senior)"
"FIN","440","Financial Trading","FIN440","17","FIN 300 or FIN 302","FIN 300 or 302"
"FIN","444","Applied Venture Capital Investing","FIN444","N/A","N/A","(FIN 300 or 302) and (BBA Junior or BBA Senior or Business Minor)"
"FIN","463","Real Estate Development in Practice","FIN463","18","FIN 466","FIN 300 or 302"
"FIN","466","Real Estate Finance and Investments","FIN466","4","N/A","FIN 300 or 302"
"FIN","470","Real Estate Financial Modeling","FIN470","N/A","N/A","Junior or Senior"
"FIN","475","Financial Modeling","FIN475","49","FIN 300 (FIN 302) and ACC 300","FIN 300 or 302"
"FIN","480","Options and Futures in Financial Decision Making","FIN480","33","FIN 300 or FIN 302","[(BBA Junior or Senior) or MM or Business Minor] and (FIN 300 or 557 or 302)"
"FIN","503","Financial Management","FIN503","16","N/A","(ACC 502 and TO 502 or equivalent) and (No credit in FIN 513, 551, 552, 553, 603)"
"FIN","513","Financial Analysis","FIN513","4","N/A","No credit in FIN 503, 551, 552, 553, 533"
"FIN","519","Real Estate Asset Management - Creating Value through Effective Asset Management","FIN519","N/A","FIN 566","Graduate"
"FIN","533","Financial Management","FIN533","18","N/A","[(ACC 533 or 501 or waiver) and (TO 533 or 501 or waiver)] and (No credit in FIN 503 or 513 or 551 or 557)]"
"FIN","551","Financial Management and Policy","FIN551","N/A","N/A","(ACC 501 and TO 501) and (no credit in FIN 503, 513, 552, 553)"
"FIN","557","Financial Management","FIN557","36","N/A","MM (Master of Management)"
"FIN","563","Real Estate Development in Practice","FIN563","19","FIN 566","FIN 503 or 503 waiver or 557 or 591 or MAcc or or MSCM or MBAn"
"FIN","566","Real Estate Investments","FIN566","2","FIN 503","Graduate Standing and no credit in FIN 466"
"FIN","567","Real Estate Capital Markets","FIN567","N/A","FIN 566","Graduate Standing and no credit in FIN 466"
"FIN","570","Real Estate Financial Modeling","FIN570","N/A","FIN 566","FIN 503 or 533 or 591 or 557 or waiver"
"FIN","575","Financial Modeling","FIN575","45","FIN core or concurrent enrollment in FIN 603 required","Graduate Standing and (FIN 503 or 513 or 551 or 591 or waivers)"
"FIN","580","Financial Derivatives in Corporate Finance:  Managing Risk and Creating Value","FIN580","32","FIN 503 or 513 or 551","Graduate"
"FIN","583","Energy Project Finance","FIN583","10","N/A","FIN 503 or 513 or 551 or 591 or waivers"
"FIN","591","Financial Management","FIN591","33","Global MBA Students only","GMBA"
