Subject,Course Number,Course Name,Course Code,Workload %
"CLCIV","253","The Mediterranean: Classical Studies","CLCIV253","9"
"CLCIV","257","Ancient Law","CLCIV257","8"
"CLCIV","260","Sex and Gender in the Ancient World","CLCIV260","N/A"
"CLCIV","277","Environmental History of the Ancient Mediterranean","CLCIV277","N/A"
"CLCIV","288","Ancient Greek and Roman Philosophy","CLCIV288","41"
"CLCIV","302","The Roman Republic","CLCIV302","49"
"CLCIV","303","Women in the Ancient Mediterranean","CLCIV303","13"
"CLCIV","314","Astronomy Before the Telescope: History, Problems, Aftermath","CLCIV314","N/A"
"CLCIV","327","Jews in the Roman Mediterranean: Archaeology, Religion, and Culture","CLCIV327","N/A"
"CLCIV","328","Ancient Languages and Scripts","CLCIV328","17"
"CLCIV","341","Classics and Cinema","CLCIV341","30"
"CLCIV","345","Slavery and Ethnicity in the Ancient World","CLCIV345","10"
"CLCIV","348","Greek Science","CLCIV348","N/A"
"CLCIV","350","Topics in Classical Civilization","CLCIV350","16"
"CLCIV","354","Ancient Jerusalem: Archaeology, Religion, and Culture","CLCIV354","47"
"CLCIV","358","Ancient Religion: Tradition and Transformation","CLCIV358","N/A"
"CLCIV","365","The Age of Alexander the Great","CLCIV365","N/A"
"CLCIV","367","Plato","CLCIV367","29"
"CLCIV","368","Aristotle","CLCIV368","N/A"
"CLCIV","369","Hellenistic Philosophy","CLCIV369","42"
"CLCIV","371","Sport in the Ancient Greek World","CLCIV371","10"
"CLCIV","372","Sports and Daily Life in Ancient Rome","CLCIV372","13"
"CLCIV","375","War in Greek and Roman Civilization","CLCIV375","12"
"CLCIV","376","Emperors of Rome","CLCIV376","20"
"CLCIV","379","Pompeii","CLCIV379","11"
"CLCIV","382","Food in the Ancient World: Subsistence and Symbol","CLCIV382","30"
"CLCIV","383","Death in the Ancient World","CLCIV383","6"
"CLCIV","385","Greek Mythology","CLCIV385","7"
"CLCIV","389","The Philosophy of Happiness: From Ancient Wisdom To Modern Science","CLCIV389","1"
"CLCIV","392","Ancient Medicine in Greece & Rome","CLCIV392","5"
"CLCIV","393","Plato's Dialogues in English","CLCIV393","N/A"
"CLCIV","436","From Caesar to Augustus: Rome's Triumviral Period","CLCIV436","N/A"
"CLCIV","450","Ancient Comedy","CLCIV450","N/A"
"CLCIV","468","Grks,Romans&Egypt","CLCIV468","N/A"
"CLCIV","470","Upper Level Topics in Antiquity","CLCIV470","24"
"CLCIV","476","Pagans and Christians in the Roman World","CLCIV476","N/A"
"CLCIV","480","Studying Antiquity","CLCIV480","44"
"CLCIV","495","Senior Honors Research","CLCIV495","N/A"
"CLCIV","499","Supervised Reading","CLCIV499","N/A"
"CLIMATE","102","Extreme Weather","CLIMATE102","12"
"CLIMATE","105","Our Changing Atmosphere","CLIMATE105","6"
"CLIMATE","171","Introduction to Global Change:  The Science Behind Sustainability","CLIMATE171","18"
"CLIMATE","172","Climate Change and Sustainability: Environmental Challenges of the 21st Century","CLIMATE172","18"
"CLIMATE","280","Undergraduate Research Experience","CLIMATE280","N/A"
"CLIMATE","320","Earth Systems Evolution","CLIMATE320","8"
"CLIMATE","321","Earth Systems Dynamics","CLIMATE321","46"
"CLIMATE","323","Earth System Analysis","CLIMATE323","9"
"CLIMATE","324","Instruments for Atmospheric and Space Sciences","CLIMATE324","N/A"
"CLIMATE","350","Atmospheric Thermodynamics","CLIMATE350","0"
"CLIMATE","380","Introduction to Atmospheric Radiation","CLIMATE380","3"
"CLIMATE","381","Undergraduate Research Experience II","CLIMATE381","N/A"
"CLIMATE","401","Geophysical  Fluid Dynamics","CLIMATE401","66"
"CLIMATE","405","Special Topics","CLIMATE405","11"
"CLIMATE","410","Earth System Modeling","CLIMATE410","N/A"
"CLIMATE","411","Cloud and Precipitation Processes","CLIMATE411","29"
"CLIMATE","414","Weather Systems","CLIMATE414","N/A"
"CLIMATE","421","Introduction of Physical Oceanography","CLIMATE421","25"
"CLIMATE","423","Data Analysis and Visualization for Geoscientists","CLIMATE423","10"
"CLIMATE","431","Wireless Link Design","CLIMATE431","64"
"CLIMATE","440","Meteorological Analysis Laboratory","CLIMATE440","N/A"
"CLIMATE","451","Atmospheric Dynamics I","CLIMATE451","N/A"
"CLIMATE","455","Senior Capstone Design","CLIMATE455","N/A"
"CLIMATE","463","Air Pollution Meteorology","CLIMATE463","6"
"CLIMATE","466","Carbon-Climate Interaction","CLIMATE466","N/A"
"CLIMATE","473","Climate Physics","CLIMATE473","4"
"CLIMATE","474","Ice Sheets, Glaciers and Climate Change","CLIMATE474","N/A"
"CLIMATE","479","Atmospheric Chemistry","CLIMATE479","N/A"
"CLIMATE","480","Climate Change: A Multidisciplinary Approach to Problem Solving","CLIMATE480","1"
"CLIMATE","485","Principles and Applications of Remote Sensing","CLIMATE485","22"
"CLIMATE","498","Practicum in Climate and Space Science","CLIMATE498","N/A"
"CLIMATE","499","Directed Study","CLIMATE499","23"
"CLIMATE","501","Seminars in Climate, Atmospheres and Space Sciences","CLIMATE501","3"
"CLIMATE","524","General Circulation","CLIMATE524","N/A"
"CLIMATE","530","Using Climate-Change Knowledge in Planning and Design","CLIMATE530","N/A"
"CLIMATE","532","Radiative Transfer","CLIMATE532","N/A"
"CLIMATE","551","Advanced Fluid Dynamics for Climate and Space Sciences","CLIMATE551","26"
"CLIMATE","565","Planetary Science","CLIMATE565","N/A"
"CLIMATE","567","Chemical Dynamics","CLIMATE567","N/A"
"CLIMATE","585","Inverse Methods for Remote Sensing","CLIMATE585","N/A"
"CLIMATE","586","Advanced Data Analysis Techniques","CLIMATE586","8"
"CLIMATE","587","Microwave Remote Sensing","CLIMATE587","21"
"CLIMATE","588","Regional Scale Climate","CLIMATE588","7"
"CLIMATE","589","Art of Climate Modeling","CLIMATE589","N/A"
"CLIMATE","591","Climate Practicum I","CLIMATE591","N/A"
"CLIMATE","592","Climate Practicum II","CLIMATE592","N/A"
"CLIMATE","605","Current Topics in Climate and Space Sciences and Engineering","CLIMATE605","N/A"
"CLIMATE","690","Thesis/M.S.","CLIMATE690","N/A"
"CLIMATE","701","Special Problems","CLIMATE701","17"
"CLIMATE","746","CLaSP Graduate Professional Development","CLIMATE746","N/A"
"CLIMATE","747","Proposal Development","CLIMATE747","N/A"
"CLIMATE","748","Student Presentation","CLIMATE748","N/A"
"CLIMATE","749","Atmospheric and Space Science Seminar","CLIMATE749","4"
"CLIMATE","990","Diss-Precand","CLIMATE990","8"
"CLIMATE","995","Diss-Cand","CLIMATE995","12"
"CLLING","599","Directed Reading","CLLING599","N/A"
"CLLING","635","Comp Gram-Gk&Latin","CLLING635","N/A"
"CLLING","637","Greek Dialects","CLLING637","N/A"
"CLLING","651","Mycenaean Greek","CLLING651","N/A"
"CLLING","990","Diss-Precand","CLLING990","N/A"
"CLLING","995","Diss-Cand","CLLING995","N/A"
"CMBIOL","599","Non-Diss Research","CMBIOL599","N/A"
"CMBIOL","630","Genetics","CMBIOL630","N/A"
"CMBIOL","850","Seminar","CMBIOL850","N/A"
"CMBIOL","990","Diss-Precand","CMBIOL990","N/A"
"CMBIOL","995","Diss-Cand","CMBIOL995","N/A"
"CMPLXSYS","100","Complexity: From Simple Rules to Complex Behavior","CMPLXSYS100","14"
"CMPLXSYS","196","First-Year Seminar in Complex Systems","CMPLXSYS196","N/A"
"CMPLXSYS","250","Energy and Climate Change: Technology, Markets, and Policy","CMPLXSYS250","1"
"CMPLXSYS","251","Computational Social Sciences","CMPLXSYS251","9"
"CMPLXSYS","260","Tipping Points, Bandwagons and Cascades:  From Individual Behavior to Social Dynamics","CMPLXSYS260","N/A"
"CMPLXSYS","270","Introduction to Agent-Based Modeling","CMPLXSYS270","15"
"CMPLXSYS","325","Memes, Measles and Misinformation","CMPLXSYS325","16"
"CMPLXSYS","335","Introduction to Network Science","CMPLXSYS335","N/A"
"CMPLXSYS","351","Introduction to Social Science Data","CMPLXSYS351","41"
"CMPLXSYS","391","Introduction to Modeling Political Processes","CMPLXSYS391","19"
"CMPLXSYS","399","Independent Study-Directed Readings","CMPLXSYS399","N/A"
"CMPLXSYS","401","History and Philosophy of Complex Systems","CMPLXSYS401","5"
"CMPLXSYS","425","Evolution in Silico","CMPLXSYS425","N/A"
"CMPLXSYS","431","Modeling Infectious Diseases","CMPLXSYS431","N/A"
"CMPLXSYS","445","Entropy and Information: Concepts and Applications","CMPLXSYS445","6"
"CMPLXSYS","460","A Random Walk through Stochastic Processes/Applied Stochastic Processes","CMPLXSYS460","N/A"
"CMPLXSYS","466","Mathematical Ecology","CMPLXSYS466","N/A"
"CMPLXSYS","489","Advanced Topics in Complex Systems","CMPLXSYS489","N/A"
"CMPLXSYS","501","An Introduction to Complex Systems","CMPLXSYS501","5"
"CMPLXSYS","510","Introduction to Adaptive Systems","CMPLXSYS510","68"
"CMPLXSYS","511","Theory of Complex Systems","CMPLXSYS511","42"
"CMPLXSYS","530","Computer Modeling of Complex Systems","CMPLXSYS530","9"
"CMPLXSYS","535","Theory of Social and Technological Networks","CMPLXSYS535","33"
"CMPLXSYS","536","Computational Modeling of Cancer Risk and Epidemiology","CMPLXSYS536","N/A"
"CMPLXSYS","541","Introduction to Nonlinear Dynamics and the Physics of Complexity","CMPLXSYS541","49"
"CMPLXSYS","599","Independent Study of Complex Systems","CMPLXSYS599","N/A"
"COGSCI","200","Introduction to Cognitive Science","COGSCI200","3"
"COGSCI","209","Language and Human Mind","COGSCI209","5"
"COGSCI","301","Special Topics for Cognitive Science","COGSCI301","7"
"COGSCI","302","Topics in Moral Psychology","COGSCI302","5"
"COGSCI","303","Cognitive Science and Psychopathology","COGSCI303","8"
"COGSCI","321","Alien Anatomy: How ChatGPT Works","COGSCI321","12"
"COGSCI","401","Special Topics for Cognitive Science","COGSCI401","N/A"
"COGSCI","432","Introduction to Neurolinguistics","COGSCI432","N/A"
"COGSCI","445","Introduction to Machine Learning for Natural Language Processing","COGSCI445","N/A"
"COGSCI","446","Cognitive Science and Generative AI","COGSCI446","N/A"
"COGSCI","497","Directed Research in Cognitive Science","COGSCI497","N/A"
"COGSCI","498","Independent Study for Cognitive Science","COGSCI498","N/A"
"COGSCI","499","Senior Honors Research for Cognitive Science","COGSCI499","0"
"COGSCI","700","Cross-Disciplinary Perspectives in Cognitive Science","COGSCI700","N/A"
"COMM","101","The Media, Past and Present","COMM101","13"
"COMM","102","Media Processes and Effects","COMM102","2"
"COMM","159","First-year Seminar in Media Issues","COMM159","21"
"COMM","221","Quantitative Skills for Research in Mass Communication and Marketing","COMM221","19"
"COMM","222","Media Analysis: Concepts and Methods","COMM222","N/A"
"COMM","230","Principles of Advertising","COMM230","0"
"COMM","251","Understanding Media Industries","COMM251","7"
"COMM","261","Views on the News: What Shapes our Media Content","COMM261","5"
"COMM","271","Communication Revolutions","COMM271","30"
"COMM","281","Media Psychology","COMM281","31"
"COMM","290","Public Speaking in the Digital Age","COMM290","17"
"COMM","291","Public Speaking:  World of Work","COMM291","0"
"COMM","292","Argumentation and Debate","COMM292","N/A"
"COMM","304","Mini Course in Communication and Media","COMM304","3"
"COMM","305","Survey of Media Topics","COMM305","9"
"COMM","306","Survey of Media Topics in the Humanities","COMM306","12"
"COMM","307","Survey of Media Topics in the Social Sciences","COMM307","10"
"COMM","311","Language in the Mass Media","COMM311","5"
"COMM","317","Power of Persuasion: Developing Creative Content and Campaign Strategy","COMM317","82"
"COMM","321","Undergraduate Internship","COMM321","N/A"
"COMM","322","Faculty Directed Undergraduate Research Practicum","COMM322","N/A"
"COMM","323","News Media Ethics","COMM323","25"
"COMM","324","Political Communication","COMM324","9"
"COMM","329","Mass Media and Political Behavior","COMM329","80"
"COMM","330","Brands and Society","COMM330","N/A"
"COMM","331","Whiteness and the Media","COMM331","0"
"COMM","332","Advertising Strategy","COMM332","N/A"
"COMM","334","Race, Gender, Sexuality and U.S. Culture in Video Games","COMM334","6"
"COMM","340","Gender and the Media","COMM340","1"
"COMM","341","Fashion and Media","COMM341","10"
"COMM","342","Beyond the Runway: Public Relations and Communication Strategies in the Fashion, Beauty, and Design Industry","COMM342","4"
"COMM","343","Public Relations","COMM343","3"
"COMM","344","The Electronic Sandman: Media Use and Sleep","COMM344","1"
"COMM","345","Communicating Science, Health, and Environment","COMM345","2"
"COMM","346","Media Matter: From Print to Screen Culture","COMM346","18"
"COMM","348","Media and the Body","COMM348","17"
"COMM","349","AI Literacy","COMM349","N/A"
"COMM","350","The Rise and Demise of Mass Culture","COMM350","56"
"COMM","355","Critical Approaches to the Internet","COMM355","20"
"COMM","360","Television and Social Change","COMM360","29"
"COMM","362","Digital Media Foundations","COMM362","66"
"COMM","365","Visual Culture and Visual Literacy","COMM365","N/A"
"COMM","370","Social Networks","COMM370","20"
"COMM","375","Sports, Media and Culture","COMM375","16"
"COMM","380","Persuasion, Communication and Campaigns","COMM380","26"
"COMM","402","Cross-Disciplinary Advertising: From Sports Marketing to Branded Entertainment","COMM402","N/A"
"COMM","404","Special Topics in Mass Media and Mass Communication","COMM404","17"
"COMM","405","Seminar in Mass Media and Mass Communication","COMM405","27"
"COMM","408","Special Topics in Media Effects","COMM408","15"
"COMM","409","Seminar in Media Effects","COMM409","N/A"
"COMM","413","Environmental Communication","COMM413","7"
"COMM","414","Fashion and Media","COMM414","7"
"COMM","417","Marketing for Social Change","COMM417","N/A"
"COMM","421","Media Law and Policy","COMM421","21"
"COMM","423","Computer Mediated Communication","COMM423","2"
"COMM","425","Internet, Society and the Law","COMM425","N/A"
"COMM","427","Strategic Communication in Healthcare Organizations and Industries","COMM427","16"
"COMM","428","Gender, Media and the Law","COMM428","N/A"
"COMM","431","Supreme Court News Coverage","COMM431","8"
"COMM","432","Foreign News Coverage","COMM432","11"
"COMM","435","News Media Ethics","COMM435","20"
"COMM","439","Seminar in Journalistic Performance","COMM439","1"
"COMM","441","Independent Reading","COMM441","N/A"
"COMM","442","Independent Research","COMM442","N/A"
"COMM","448","The History of African Americans in the Media","COMM448","N/A"
"COMM","451","Senior Thesis Seminar","COMM451","44"
"COMM","452","Senior Thesis","COMM452","N/A"
"COMM","458","Documentary Journalism: Representing Reality on the Screen","COMM458","4"
"COMM","461","Visuality and the New Media","COMM461","N/A"
"COMM","462","Feeling Political? Affect, Emotion, and Personality in Political Communication","COMM462","N/A"
"COMM","464","Social Consequences of Mobile Communication","COMM464","5"
"COMM","465","Health Communication and Health Behavior Change","COMM465","N/A"
"COMM","466","Global Digital Politics","COMM466","N/A"
"COMM","467","Debating Politics and Science: Science, News, Public Opinion and Policy","COMM467","N/A"
"COMM","468","Political Misinformation and Misperceptions","COMM468","7"
"COMM","473","Media Fandom","COMM473","N/A"
"COMM","474","Trends in Consumer Culture","COMM474","N/A"
"COMM","476","Media and Emotion","COMM476","7"
"COMM","477","The Mass Media and Celebrity Culture","COMM477","6"
"COMM","482","Children and the Media","COMM482","N/A"
"COMM","490","Capstone Seminars in Media Topics","COMM490","15"
"COMM","491","Senior Thesis and Honors Seminar I","COMM491","55"
"COMM","492","Senior Honors Thesis","COMM492","N/A"
"COMM","610","Advanced Digital Studies Seminar","COMM610","24"
"COMM","698","Planning for First-Year Research Project","COMM698","6"
"COMM","699","First-Year Research Project","COMM699","N/A"
"COMM","700","Proseminar","COMM700","N/A"
"COMM","755","Atlas | navigate your academic world","COMM755","N/A"
"COMM","775","History of Media Theory:  The Humanities Tradition","COMM775","65"
"COMM","776","Media Theory Seminar in the Social Science Traditions","COMM776","19"
"COMM","781","Research Methods I","COMM781","32"
"COMM","783","Research Methods II","COMM783","N/A"
"COMM","799","Directed Study","COMM799","N/A"
"COMM","810","Seminar in Communication","COMM810","N/A"
"COMM","820","Special Topics in the Humanities Tradition","COMM820","15"
"COMM","833","Political Communication","COMM833","N/A"
"COMM","840","Special Topics in the Social Science Tradition","COMM840","10"
"COMM","900","Prelim Exam Prep","COMM900","N/A"
"COMM","990","Diss-Precand","COMM990","N/A"
"COMM","993","Sem for Instructors","COMM993","0"
"COMM","995","Diss-Cand","COMM995","N/A"
"COMP","139","Intro Basic Craft","COMP139","6"
"COMP","140","Intro Basic Craft","COMP140","N/A"
"COMP","221","Intro Elem Comp","COMP221","N/A"
"COMP","222","Composition","COMP222","N/A"
"COMP","233","Special Topics in Composition","COMP233","N/A"
"COMP","239","Contd Basic Craft","COMP239","N/A"
"COMP","240","Contd Basic Craft","COMP240","N/A"
"COMP","339","Adv Composition","COMP339","N/A"
"COMP","340","Adv Composition","COMP340","N/A"
"COMP","415","Intro Electron Mus","COMP415","1"
"COMP","416","Sem Electron Mus","COMP416","N/A"
"COMP","421","Creative Comp","COMP421","N/A"
"COMP","422","Creative Comp","COMP422","N/A"
"COMP","423","Adv Composition","COMP423","N/A"
"COMP","424","Adv Composition","COMP424","N/A"
"COMP","425","Adv Composition","COMP425","N/A"
"COMP","426","Adv Composition","COMP426","N/A"
"COMP","433","Special Topics in Composition","COMP433","N/A"
"COMP","439","Adv Composition","COMP439","N/A"
"COMP","440","Adv Composition","COMP440","N/A"
"COMP","450","Undergrad Seminar","COMP450","0"
"COMP","506","Special Courses","COMP506","N/A"
"COMP","515","Intro Electron Mus","COMP515","0"
"COMP","516","Sem Electron Mus","COMP516","N/A"
"COMP","521","Grad Composition","COMP521","N/A"
"COMP","522","Grad Composition","COMP522","N/A"
"COMP","526","Adv Stdy Elec Mus","COMP526","N/A"
"COMP","539","Grad Stds in Comp","COMP539","3"
"COMP","540","Grad Stds in Comp","COMP540","14"
"COMP","550","Seminar in Comp","COMP550","0"
"COMP","601","Independent Study","COMP601","N/A"
"COMP","850","Adv Sem in Comp","COMP850","0"
"COMP","891","Doct Stds in Comp","COMP891","6"
"COMP","892","Doct Stds in Comp","COMP892","12"
"COMP","900","Preliminary Exam","COMP900","N/A"
"COMP","990","Diss-Precand","COMP990","N/A"
"COMP","995","Diss-Cand","COMP995","17"
"COMPFOR","101","Birth of the Digital: How Transistors Transform Society and Science","COMPFOR101","9"
"COMPFOR","111","Computing's Impact on Justice: From Text to the Web","COMPFOR111","10"
"COMPFOR","121","Computing for Creative Expression","COMPFOR121","6"
"COMPFOR","131","Python Programming for the Sciences","COMPFOR131","38"
"COMPFOR","133","Fundamentals of Scientific Computing in R","COMPFOR133","N/A"
"COMPFOR","150","The ABC's of Python: Language, Mind, and the Nature of Programming","COMPFOR150","7"
"COMPFOR","151","Computers and Human Language","COMPFOR151","1"
"COMPFOR","204","Introductory Topics in Computing for the Arts and Sciences","COMPFOR204","N/A"
"COMPFOR","214","Creative Coding","COMPFOR214","41"
"COMPFOR","221","Digital Media with Python","COMPFOR221","0"
"COMPFOR","250","Alien Anatomy: How ChatGPT Works","COMPFOR250","12"
"COMPFOR","302","Topics in Computing for the Social Sciences","COMPFOR302","4"
"COMPFOR","303","Topics in Computing for the Natural Sciences","COMPFOR303","N/A"
"COMPFOR","304","Topics in Computing for the Arts and Sciences","COMPFOR304","N/A"
"COMPFOR","325","Synthesis to Streaming: Music in Digital Culture","COMPFOR325","N/A"
"COMPFOR","399","Independent Study in Computing for the Arts and Sciences","COMPFOR399","N/A"
"COMPFOR","451","Capstone in Computing for the Arts and Sciences","COMPFOR451","N/A"
"COMPLIT","100","Global X","COMPLIT100","21"
"COMPLIT","122","Writing World Literatures","COMPLIT122","10"
"COMPLIT","140","First-Year Literary Seminar","COMPLIT140","29"
"COMPLIT","141","Great Performances","COMPLIT141","11"
"COMPLIT","200","Translation Across Disciplines","COMPLIT200","8"
"COMPLIT","222","Great Books in World Literatures","COMPLIT222","N/A"
"COMPLIT","240","Literature Across Borders","COMPLIT240","16"
"COMPLIT","241","Topics in Comparative Literature","COMPLIT241","22"
"COMPLIT","250","Translating Race and Ethnicity in Local and Global Contexts","COMPLIT250","N/A"
"COMPLIT","260","Europe and Its Others","COMPLIT260","0"
"COMPLIT","280","America and Its Others","COMPLIT280","N/A"
"COMPLIT","300","Global Humanities","COMPLIT300","29"
"COMPLIT","310","Topics in Literature and Philosophy","COMPLIT310","15"
"COMPLIT","311","Topics in Philosophy and Literature","COMPLIT311","2"
"COMPLIT","313","City of Champions: Detroit Sports Culture in Context","COMPLIT313","16"
"COMPLIT","322","Translating World Literatures","COMPLIT322","20"
"COMPLIT","323","Adapting World Literatures","COMPLIT323","21"
"COMPLIT","340","Travels to Greece","COMPLIT340","N/A"
"COMPLIT","341","Greek Myth in Film","COMPLIT341","28"
"COMPLIT","350","The Text and Its Cultural Context","COMPLIT350","19"
"COMPLIT","352","Encounters with the Undead: Golems, Ghosts, and other Monsters","COMPLIT352","N/A"
"COMPLIT","362","Comparative Studies in Form and Genre","COMPLIT362","N/A"
"COMPLIT","364","Comparative Literary Movements and Periods","COMPLIT364","2"
"COMPLIT","372","Literature and Identity","COMPLIT372","37"
"COMPLIT","374","Literature and the Body","COMPLIT374","23"
"COMPLIT","376","Literature and Ideas","COMPLIT376","12"
"COMPLIT","382","Literature and the Other Arts","COMPLIT382","15"
"COMPLIT","422","Comparing World Literatures and Cultures","COMPLIT422","17"
"COMPLIT","434","Comparative Studies in Poetry","COMPLIT434","19"
"COMPLIT","438","Comparative Studies in Film","COMPLIT438","N/A"
"COMPLIT","490","Comparative Cultural Studies","COMPLIT490","4"
"COMPLIT","492","Comparative Literary Theory","COMPLIT492","0"
"COMPLIT","494","Translation Practicum","COMPLIT494","N/A"
"COMPLIT","495","Capstone Seminar in Comparative Literature","COMPLIT495","N/A"
"COMPLIT","496","Honors Thesis","COMPLIT496","N/A"
"COMPLIT","497","Translation Capstone Seminar","COMPLIT497","N/A"
"COMPLIT","498","Directed Reading","COMPLIT498","N/A"
"COMPLIT","580","Translation Workshop","COMPLIT580","5"
"COMPLIT","600","Topics in Theory","COMPLIT600","N/A"
"COMPLIT","601","Preparation for the Preliminary Examination in Comparative Literature I","COMPLIT601","N/A"
"COMPLIT","602","Preparation for the Preliminary Examination in Comparative Literature II","COMPLIT602","N/A"
"COMPLIT","603","Comparative Literature Graduate Colloquium","COMPLIT603","N/A"
"COMPLIT","630","Special Topics","COMPLIT630","N/A"
"COMPLIT","680","Capstone in Critical Translation Studies","COMPLIT680","N/A"
"COMPLIT","698","Directed Reading in Comparative Literature","COMPLIT698","N/A"
"COMPLIT","720","Seminar: Studies in Form and Genre","COMPLIT720","N/A"
"COMPLIT","730","Sem Lit Periods","COMPLIT730","N/A"
"COMPLIT","740","Seminar in Major Authors","COMPLIT740","N/A"
"COMPLIT","750","Seminar: Topics in Comparative Literature","COMPLIT750","19"
"COMPLIT","760","Seminar in Literature and the Other Arts","COMPLIT760","N/A"
"COMPLIT","770","Seminar: Interdisciplinary Approaches to Literature","COMPLIT770","48"
"COMPLIT","780","Seminar in Translation","COMPLIT780","16"
"COMPLIT","790","Seminar in Literary Theory","COMPLIT790","47"
"COMPLIT","990","Dissertation/Precandidate","COMPLIT990","N/A"
"COMPLIT","995","Dissertation/Candidate","COMPLIT995","N/A"
"COMPLIT","998","Comparative Literature Curricular Practical Training","COMPLIT998","N/A"
"CONDUCT","315","Elem Conducting","CONDUCT315","12"
"CONDUCT","316","Elem Conducting","CONDUCT316","N/A"
"CONDUCT","407","Special Projects","CONDUCT407","N/A"
"CONDUCT","415","Instrumental Conducting I","CONDUCT415","N/A"
"CONDUCT","416","Instr Conduct II","CONDUCT416","N/A"
"CONDUCT","417","Intermediate Instrumental Conducting","CONDUCT417","N/A"
"CONDUCT","418","Advanced Instrumental Conducting","CONDUCT418","N/A"
"CONDUCT","442","Chor Cond Tec&Rp","CONDUCT442","N/A"
"CONDUCT","455","Band Rehearsal Techniques","CONDUCT455","N/A"
"CONDUCT","481","March Band Tech","CONDUCT481","N/A"
"CONDUCT","501","Sem-Orch Conducting","CONDUCT501","N/A"
"CONDUCT","502","Dir Perf-Orch Cond","CONDUCT502","N/A"
"CONDUCT","503","Band&Wind Ens Cond","CONDUCT503","N/A"
"CONDUCT","504","Dir Perf Band&Wind","CONDUCT504","N/A"
"CONDUCT","505","Sem Choral Conduct","CONDUCT505","N/A"
"CONDUCT","506","Dir Perf Chorl Cond","CONDUCT506","N/A"
"CONDUCT","507","Special Project","CONDUCT507","N/A"
"CONDUCT","510","Aural Skill-Conductr","CONDUCT510","0"
"CONDUCT","595","Pract in Teaching","CONDUCT595","N/A"
"CONDUCT","601","Orch-Opera Repertoi","CONDUCT601","N/A"
"CONDUCT","602","Wind Ens-Band Reper","CONDUCT602","N/A"
"CONDUCT","603","Choral Repertoire","CONDUCT603","N/A"
"CONDUCT","801","Adv Std&Dir Perform","CONDUCT801","N/A"
"CONDUCT","900","Preliminary Exam","CONDUCT900","N/A"
"CONDUCT","990","Diss-Precand","CONDUCT990","N/A"
"CONDUCT","995","Diss-Cand","CONDUCT995","N/A"
"CPTS","570","Research","CPTS570","N/A"
"CPTS","801","Research Grant Proposal I","CPTS801","38"
"CPTS","802","Research Grant Proposal II","CPTS802","N/A"
"CPTS","803","Research Grant Proposal III","CPTS803","N/A"
"CPTS","820","Clinical Translation in Pharmacokinetics","CPTS820","4"
"CPTS","822","Research and Clinical Translation in Pharmacogenomics","CPTS822","27"
"CPTS","824","Pharmacoproteomics and Pharmacometabolomics","CPTS824","9"
"CPTS","830","Health Services Research","CPTS830","47"
"CPTS","832","Pharmacy Informatics Research","CPTS832","73"
"CPTS","834","Outcome Measures Assessing Medication Use and Impact","CPTS834","N/A"
"CPTS","836","Mixed Methods for Health Sciences: Purpose, Design, and Approach","CPTS836","N/A"
"CPTS","850","Clinical Pharmacy Seminar","CPTS850","N/A"
"CPTS","851","Interinstitutional Journal Club in Translational Research","CPTS851","N/A"
"CPTS","990","Diss-Precand","CPTS990","N/A"
"CPTS","995","Dissertation-Candidates","CPTS995","N/A"
"CPTS","998","Curriculum Practical Project","CPTS998","N/A"
"CSE","543","Ethics for AI and Robotics","CSE543","17"
"CSE","547","Incentives and Strategic Behavior in Computational Systems","CSE547","N/A"
"CSE","548","Information Visualization","CSE548","57"
"CSE","549","Information Retrieval","CSE549","58"
"CSE","572","Randomness and Computation","CSE572","34"
"CSE","574","Computational Complexity","CSE574","23"
"CSE","575","Advanced Cryptography","CSE575","41"
"CSE","576","Advanced Data Mining","CSE576","N/A"
"CSE","582","Adv Operat Sys","CSE582","26"
"CSE","583","Advanced Compilers","CSE583","5"
"CSE","584","Advanced Database Systems","CSE584","21"
"CSE","585","Advanced Scalable Systems","CSE585","0"
"CSE","586","Design and Analysis of Algorithms","CSE586","54"
"CSE","587","Parallel Computing","CSE587","17"
"CSE","588","Computer and Network Security","CSE588","N/A"
"CSE","589","Adv Comp Net","CSE589","N/A"
"CSE","590","Advanced Programming Languages","CSE590","35"
"CSE","592","Foundations of Artificial Intelligence","CSE592","22"
"CSE","593","Human-Computer Interaction","CSE593","54"
"CSE","594","Human-AI Interaction and Systems","CSE594","N/A"
"CSE","595","Natural Language Processing","CSE595","34"
"CSE","596","Engineering Interactive Systems","CSE596","N/A"
"CSE","597","Language and Information","CSE597","N/A"
"CSE","598","Special Topics","CSE598","21"
"CSE","599","Directed Study","CSE599","N/A"
"CSE","601","Introduction to CSE Graduate Research","CSE601","1"
"CSE","644","Computational Modeling of Cognition","CSE644","14"
"CSE","692","Advanced Artificial Intelligence","CSE692","8"
"CSE","698","Master's Thesis","CSE698","N/A"
"CSE","699","Research Work in CSE","CSE699","N/A"
"CSE","990","Diss-Precand","CSE990","N/A"
"CSE","995","Diss-Cand","CSE995","N/A"
"CSP","100","CSP Readings Seminar","CSP100","17"
"CSP","101","Comprehensive Studies Program: Our History of Academic Success","CSP101","9"
"CSP","103","Introduction to Functions","CSP103","39"
"CSP","105","Reading and Writing Seminar: Insiders/Outsiders","CSP105","26"
"CSP","121","Bridge Scholars Plus: Why Not Me? Creating Innovative Social Change","CSP121","22"
"CSP","150","Foundations for Academic Success","CSP150","N/A"
