Subject,Course Number,Course Name,Course Code,Workload %,Advisory Prerequisites,Enforced Prerequisites
"MATSCIE","360","Materials Laboratory I","MATSCIE360","47","MATSCIE 350","MATSCIE 220 or 250; (C- or better)"
"MATSCIE","365","Materials Laboratory II","MATSCIE365","54","N/A","Prerequisite MATSCIE 360 and Corequisite MATSCIE 242; (C- or better)"
"MATSCIE","400","Electronic, Magnetic and Optical Materials for Mordern Developmental Technology","MATSCIE400","8","N/A","[MATSCIE 242 and (MATSCIE 220 or 250); (C- or better)] or Graduate"
"MATSCIE","410","Design and Applications of Biomaterials","MATSCIE410","7","N/A","[MATSCIE 220 or 250 (C- or better)] or Graduate"
"MATSCIE","412","Polymeric Materials","MATSCIE412","2","N/A","[MATSCIE 220 or 250 (C- or better)] or Graduate"
"MATSCIE","420","Mechanical Behavior of Materials","MATSCIE420","64","MECHENG 210 or 211, MATSCI and ENG 350","(MATSCIE 220 or 250) & MECHENG 211; (C- or better)"
"MATSCIE","440","Ceramic Materials","MATSCIE440","N/A","MATSCIE 350 Advised","MATSCIE 335; (C- or better)"
"MATSCIE","454","Computational Approaches in MSE","MATSCIE454","47","N/A","MATSCIE 335 & 365; (C- or better)"
"MATSCIE","465","Structural and Chemical Characterization of Materials","MATSCIE465","13","N/A","MATSCIE 350; (C- or better)"
"MATSCIE","470","Physical Metallurgy","MATSCIE470","27","MATSCIE 350","MATSCIE 335; (C- or better)"
"MATSCIE","481","Designing Sustainable Products and Processes","MATSCIE481","13","N/A","Senior Only"
"MATSCIE","482","Product Design and Manufacturing","MATSCIE482","41","N/A","Senior Only"
"MATSCIE","485","Design Problems","MATSCIE485","N/A","N/A","[MATSCIE 480 or MFG 480 (C- or better)] or Graduate"
"MATSCIE","490","Research Problems in Materials Science and Engineering","MATSCIE490","N/A","N/A","Undergraduate"
"MATSCIE","493","Special Topics","MATSCIE493","4","MATSCIE 350","N/A"
"MATSCIE","500","Mater Phys Chem","MATSCIE500","11","N/A","N/A"
"MATSCIE","502","Materials Iss Electr","MATSCIE502","N/A","MSE 242 and MSE 400 or equivalent","N/A"
"MATSCIE","506","Soft Robotic Matter","MATSCIE506","N/A","N/A","Senior or Above"
"MATSCIE","509","Advanced Biomaterials","MATSCIE509","N/A","MATSCIE 220 or MATSCIE 250","N/A"
"MATSCIE","510","Materials Chemistry","MATSCIE510","12","CHEM 302 and CHEM 461","N/A"
"MATSCIE","512","Phys Polymers","MATSCIE512","8","Senior or graduate standing in engineering or physical science","N/A"
"MATSCIE","514","Composite Materials","MATSCIE514","38","N/A","MATSCIE 220 or 250; (C- or better)"
"MATSCIE","515","Poly Matrls","MATSCIE515","3","MECHENG 211 and CHE 412 or MATSCIE 412 or MACROMOL 412 or permissions of instructor.","N/A"
"MATSCIE","516","Fracture and Adhesion of Interfaces, and the Mechanics of Layered Materials","MATSCIE516","N/A","MECHENG 311 or graduate standing","N/A"
"MATSCIE","517","Advanced Functional Polymers:  Molecular Design and Applications","MATSCIE517","6","N/A","MATSCI 412; (C- or better)"
"MATSCIE","518","Surface and Interfacial Engineering","MATSCIE518","N/A","N/A","Senior or Above"
"MATSCIE","520","Adv Mech Behavior","MATSCIE520","18","Graduate standing.","N/A"
"MATSCIE","521","Use of Materials and their Selection in Design","MATSCIE521","N/A","N/A","MECHENG 382 and senior standing; or graduate standing"
"MATSCIE","532","Advanced Thermodynamics of Materials","MATSCIE532","43","MSE 330 or equivalent.","N/A"
"MATSCIE","535","Kinetics, Phase Transformations and Transport","MATSCIE535","15","MSE 330 or equivalent","N/A"
"MATSCIE","545","Fundamentals of Battery Design","MATSCIE545","N/A","MATSCIE 220/250 or graduate standing","N/A"
"MATSCIE","550","Fund Mat Sci & Eng","MATSCIE550","40","Graduate standing or permission of instructor.","N/A"
"MATSCIE","554","Comput Methods","MATSCIE554","6","N/A","N/A"
"MATSCIE","555","Materials Energy Conversion","MATSCIE555","8","N/A","Senior or Above"
"MATSCIE","556","Molecular Sim","MATSCIE556","N/A","N/A","N/A"
"MATSCIE","559","Foundations of Nanotechnology II","MATSCIE559","N/A","Senior or graduate standing.","N/A"
"MATSCIE","560","Structure Matrls","MATSCIE560","12","Mat. Sci. Eng. 550.","N/A"
"MATSCIE","562","Electron Microspy I","MATSCIE562","38","Mat. Sci. and Eng. 460.","N/A"
"MATSCIE","563","Biomolecular Engineering of Interfaces","MATSCIE563","3","Senior or graduate standing","N/A"
"MATSCIE","577","Failure Analys","MATSCIE577","13","Mat. Sci. Eng. 350.","N/A"
"MATSCIE","593","Special Topics in Materials Science and Engineering","MATSCIE593","9","Permission of instructor","N/A"
"MATSCIE","622","Ion Beam Mod","MATSCIE622","12","NERS 421/521 or MSE 350 or permission of instructor.","N/A"
"MATSCIE","690","Research Problems","MATSCIE690","N/A","N/A","N/A"
"MATSCIE","693","Special Topics","MATSCIE693","N/A","N/A","N/A"
"MATSCIE","890","Colloquium in Materials Science and Engineering","MATSCIE890","0","N/A","N/A"
"MATSCIE","990","Diss-Precand","MATSCIE990","N/A","Election for dissertation work by doctoral student not yet admitted as a Candidate.","N/A"
"MATSCIE","995","Diss-Cand","MATSCIE995","N/A","N/A","Candidate"
"MBAN","501","Software Teams and Project Management","MBAN501","21","N/A","MBAN Students Only"
"MBAN","502","Managerial and Financial Accounting","MBAN502","19","N/A","MBAN Students Only"
"MBAN","503","Decision Strategies","MBAN503","8","N/A","MBAN Students Only"
"MBAN","504","Information Security, Privacy and Ethics","MBAN504","N/A","N/A","MBAN Students Only"
"MBAN","550","Introduction to Data Programming","MBAN550","23","N/A","MBAN Students Only"
"MBAN","551","Advanced Spreadsheets","MBAN551","11","N/A","MBAN Students Only"
"MBAN","552","Probability and Statistics","MBAN552","17","N/A","MBAN Students Only"
"MBAN","553","Predictive Analytics","MBAN553","59","N/A","MBAN Students Only"
"MBAN","554","Data Exploration and Visualization","MBAN554","22","N/A","MBAN Students Only"
"MBAN","555","Data Architecture and Acquisition","MBAN555","11","N/A","MBAN Students Only"
"MBAN","556","Unsupervised Learning","MBAN556","37","N/A","MBAN Students Only"
"MBAN","557","Causal Inference through Experimentation","MBAN557","41","N/A","MBAN Students Only"
"MBAN","558","Prescriptive Analytics","MBAN558","16","N/A","MBAN Students Only"
"MBAN","600","Business Analytics Consulting Studio","MBAN600","N/A","N/A","MBAN Students Only"
"MCDB","300","Undergrad Research","MCDB300","N/A","Eight credits of BIOLOGY/MCDB courses; 3.0 GPA in science courses","N/A"
"MCDB","301","Active Learning Assistant","MCDB301","N/A","BIOLOGY 171, 172 (or 174), & 173 (or 196) AND experience in the target course submit matter","N/A"
"MCDB","302","Teach Exper Undergr","MCDB302","N/A","N/A","N/A"
"MCDB","306","Introductory Genetics Laboratory","MCDB306","53","Prior or concurrent enrollment in BIOLOGY 305","BIOLOGY 171, 172 (or 174), & 173 (or 196); or BIOLOGY 192 & 173 (or 196); or BIOLOGY 195 & 173 (or 196)"
"MCDB","310","Introductory Biochemistry","MCDB310","57","Prior or concurrent enrollment in CHEM 215","BIOLOGY 172 (or 174); or BIOLOGY 192; or BIOLOGY195 & 173 (or 196); AND CHEM 210"
"MCDB","321","Introductory Plant Physiology Lectures","MCDB321","N/A","College Physics recommended.","[BIOLOGY 171 and (172 or 174)] or 192 or 195"
"MCDB","322","Principles of Cellular and Molecular Neuroscience","MCDB322","33","N/A","BIOLOGY 225 or PSYCH 230"
"MCDB","360","Undergraduate Neurobiology Research","MCDB360","N/A","N/A","PSYCH 230 or BIOLOGY 222 or 225"
"MCDB","396","Science Outreach for Biology","MCDB396","N/A","N/A","BIOLOGY 172 or 174 or 192 or 195"
"MCDB","400","Advanced Research","MCDB400","N/A","12 credits of biology, 3.0 average in science, MCDB 300, and permission of faculty member in biology","MCDB 300"
"MCDB","401","Advanced Topics in Biology","MCDB401","6","Seniors or Graduate standing. Prerequisites will be set by the instructor as appropriate for each section.","N/A"
"MCDB","402","Molecular Biology of Pain and Sensation","MCDB402","N/A","BIOLOGY 305; MCDB 310, BIOLCHEM 415 or CHEM 351; and MCDB 423","BIOLOGY 222 or BIOLOGY 225 or MCDB 422"
"MCDB","405","Molecular Develop","MCDB405","N/A","N/A","BIOLOGY 305 or Graduate Standing"
"MCDB","406","Modern Genetic Advances","MCDB406","N/A","N/A","BIOLOGY 305"
"MCDB","408","Genomic Biology","MCDB408","12","N/A","BIOLOGY 305"
"MCDB","409","Investigational and Experimental Bacteriology","MCDB409","37","N/A","BIOLOGY 207 or MICRBIOL or instructor permission"
"MCDB","411","Protein Structure and Function","MCDB411","6","N/A","BIOLCHEM 415 or CHEM 351 or MCDB 310; or Graduate Standing"
"MCDB","412","Teaching Biology","MCDB412","N/A","N/A","N/A"
"MCDB","415","Microbial Genetics","MCDB415","0","N/A","BIOLOGY 305 and (BIOLCHEM 415 or CHEM 351 or MCDB 310); or Graduate Standing"
"MCDB","417","Chromosome Structure and Function","MCDB417","0","N/A","BIOLOGY 305 or Graduate Standing"
"MCDB","420","Structural Biology: The Architecture of Life","MCDB420","12","Students should have knowledge of physical chemistry and biochemistry, as covered in the curriculia of: CHEM 230 or CHEM 260 or BIOPHYS 370; CHEM 351, MCDB 310 or BIOLCHEM 415.","N/A"
"MCDB","421","Topics in Cellular and Molecular Neurobiology","MCDB421","25","BIOLOGY 225, BIOLOGY 305, and PSYCH 230 or NEUROSCI 601","N/A"
"MCDB","422","Brain Development, Plasticity, and Circuits","MCDB422","17","N/A","(MCDB/BIOLOGY 310 or 311 or BIOLCHEM 415 or CHEM 351) or Graduate Standing"
"MCDB","423","Introduction to Research in Cellular and Molecular Neurobiology","MCDB423","19","BIOLOGY 225 or BIOLOGY 222 or MCDB 322; or previous or concurrent enrollment in MCDB 422. MCDB 310, BIOLCHEM 415, or CHEM 351","BIOLOGY 173 or 196"
"MCDB","424","Behavioral Neurobiology Laboratory","MCDB424","25","BIOLOGY 305","(MCDB 322 or BIOLOGY 225 or PSYCH 230) and BIOLOGY 173"
"MCDB","426","Molecular Endocrinology","MCDB426","N/A","N/A","[BIOLOGY 225 and (MCDB/BIOLOGY 310 or 311 or BIOLCHEM 415 or CHEM 351)] or Graduate Standing"
"MCDB","427","Molecular Biology","MCDB427","24","N/A","BIOLOGY 305 and (BIOLCHEM 415 or CHEM 351 or MCDB 310); or Graduate Standing"
"MCDB","428","Cell Biology","MCDB428","49","N/A","BIOLCHEM 415 or CHEM 351 or MCDB 310; or Graduate Standing"
"MCDB","429","Laboratory in Cell and Molecular Biology","MCDB429","34","Previous or concurrent enrollment in BIOLOGY 305 and (MCDB 310, BIOLCHEM 415, or CHEM 351)","BIOLOGY 173 or 196"
"MCDB","430","Molecular Biology of Plants","MCDB430","N/A","BIOLOGY 305; and MCDB 310, BIOLCHEM 415, CHEM 351, or graduate standing","BIOLOGY 305 and (BIOLCHEM 415 or CHEM 351 or MCDB 310); or Graduate Standing"
"MCDB","434","Protein Misfolding Diseases","MCDB434","N/A","N/A","MCDB 310 or BIOLCHEM 415 or CHEM 351"
"MCDB","435","Mechanisms of Disease: Intracellular Trafficking","MCDB435","33","BIOLOGY 272 or BIOLOGY 205","BIOLOGY 305 or Graduate Standing"
"MCDB","436","Human Immunology","MCDB436","26","N/A","BIOLOGY 205 or 207 or 222 or 225 or 272 or 305 or  MCDB 322 or Graduate Standing"
"MCDB","439","Protein Post-translational Modifications in Health and Diseases","MCDB439","N/A","Previous coursework in Genetics (BIO 305) or Biochemistry (MCDB 310, BIOCHEM 415, or CHEM 351)","N/A"
"MCDB","440","Cell Cycle Control and Cancer","MCDB440","6","N/A","BIOLOGY 305 and (MCDB 310 or BIOLCHEM 415 or CHEM 351)"
"MCDB","441","Cell Biology and Disease","MCDB441","20","MCDB 428 and [MCDB 310 or MCDB 311 or BIOLCHEM 415 or CHEM 351]","MCDB 310 or MCDB 311 or BIOLCHEM 415 or CHEM 351"
"MCDB","445","Advanced Biochemistry: Molecular Basis of Biology and Medicine","MCDB445","N/A","N/A","MCDB 310 or BIOLCHEM 415 or CHEM 351; or graduate standing"
"MCDB","447","Lysosomes and Diseases","MCDB447","8","N/A","BIOLOGY 305 and (MCDB 310 or CHEM 351 or BIOLCHEM 415)"
"MCDB","448","Telomerase Function in Stem Cells and Cancers","MCDB448","20","N/A","BIOLOGY 305 and (MCDB 310 or CHEM 351 or BIOLCHEM 415)"
"MCDB","451","Molecular Neurobiology of Health and Disease","MCDB451","8","Biochemistry experience is recommended","(BIOLOGY 222 or 225 or MCDB 322) and (BIOLOGY 305 or MCDB 310 or BIOLCHEM 415 or CHEM 351)"
"MCDB","452","The Visual System","MCDB452","4","N/A","MCDB 322 or BIOLOGY 222 or [225 and (MCDB 310 or BIOLCHEM 415 or CHEM 351)] or NEUROSCI 614 or Graduate Standing"
"MCDB","453","Ion Channels and their Channelopathies","MCDB453","N/A","N/A","BIOLOGY 222 or MCDB 322"
"MCDB","454","Cytoskeletal Dynamics","MCDB454","N/A","N/A","BIOLOGY 305 and (MCDB 310 or BIOLCHEM 415 or CHEM 351)"
"MCDB","455","Cell Biology of Neurodegeneration","MCDB455","N/A","MCDB 422 or 428","(BIOLOGY 222 or 225 or 305) and (BIOLCHEM 415 or CHEM 351 or MCDB 310)"
"MCDB","458","Neuroepigenetics","MCDB458","8","N/A","(BIOLOGY 222 or 225) and 305"
"MCDB","459","Brain States and Behavior","MCDB459","0","BIOLOGY 305","BIOLOGY 222 or 225 or MCDB 322"
"MCDB","460","Advanced Undergraduate Neurobiology Research","MCDB460","N/A","N/A","MCDB 300 or 360 or PSYCH 326 or 331"
"MCDB","461","Neuroscience Senior Thesis","MCDB461","N/A","N/A","N/A"
"MCDB","462","Epigenetics","MCDB462","6","N/A","BIOLOGY 305 and (one of MCDB 310 or BIOLCHEM 415 or CHEM 351)"
"MCDB","463","Sensory Circuits and Diseases","MCDB463","11","N/A","BIOLOGY 222 or 225"
"MCDB","464","Cellular Diversity","MCDB464","46","BIOLOGY 205, 207, 222, 225, or 272","BIOLOGY 305 and (MCDB 310 or BIOLCHEM 415 or CHEM 351)"
"MCDB","465","Computation and Sensory Processing in the Neocortex","MCDB465","12","One of: MCDB 310, BIOLCHEM 415, or CHEM 351","BIOLOGY 222 or 225"
"MCDB","472","Building a Synthetic Cell","MCDB472","5","N/A","BIOLOGY 305 and (MCDB 310 or BIOLCHEM 415 or CHEM 351); or Graduate Standing"
"MCDB","475","Gene Regulatory Mechanisms","MCDB475","N/A","BIOLOGY 205 and MCDB 427","BIOLOGY 305"
"MCDB","488","Cell Shape and Movement","MCDB488","N/A","Completion of at least one of the following courses: BIOLOGY 205, BIOLOGY 272, BIOLOGY 305 or MCDB 310","N/A"
"MCDB","489","Microbial Genes and Genomes","MCDB489","6","N/A","[BIOLOGY 305 and (MCDB 310 or 311)] or BIOLCHEM 415 or CHEM 351; or Graduate Standing"
"MCDB","494","Teaching College Science","MCDB494","11","Science majors having completed a range of courses, such as BIOLOGY 171,172 and 173 (or 196); BIOLOGY 225, 281, 305 or EEB 390; CHEM 130, 210 or 211; PHYSICS 140 or 160; or EARTH 119","N/A"
"MCDB","499","Responsible Conduct of Research and Scholarship in Biology","MCDB499","1","Prior or concurrent enrollment in MCDB or EEB 300","N/A"
"MCDB","515","Responsible Conduct in Chemical Research","MCDB515","0","N/A","N/A"
"MCDB","525","Topics in Molecular Biology","MCDB525","N/A","Departmental certification of advanced understanding of (1) genetics and molecular biology and (2) biochemistry.","N/A"
"MCDB","526","Topics in Cell Biology","MCDB526","N/A","N/A","N/A"
"MCDB","527","Experimental Molecular Biology","MCDB527","30","Courses in (1) basic genetics or molecular biology or (2) biochemistry.","Graduate"
"MCDB","528","Experimental Cell Biology","MCDB528","47","Courses in (1) basic cell biology or molecular biology and (2) biochemistry.","N/A"
"MCDB","596","Science Outreach for Biology","MCDB596","N/A","Graduate student","N/A"
"MCDB","600","Special Topics in MCDB","MCDB600","N/A","N/A","Graduate"
"MCDB","610","Principles Neuro I","MCDB610","19","Enrollment in a Ph.D. program. Graduate students in Master's degree programs may register only with the permission of the instructor.","N/A"
"MCDB","611","Neurochemistry/Neuropharmacology","MCDB611","100","Enrollment in a Ph.D. program. Graduate students in Master's degree programs may register only with the permission of the instructor.","N/A"
"MCDB","613","Circuits and Computational Neuroscience","MCDB613","43","Enrollment in a Ph.D. program. Graduate students in Master's degree programs may register only with the permission of the instructor.","N/A"
"MCDB","615","Cellular&Molec Biol","MCDB615","8","MCDB 427 and 428; Graduate standing and permission of instructor.","N/A"
"MCDB","623","Cellular and Molecular Neuroscience Lab","MCDB623","42","Concurrent enrollment in Neuroscience 601 or previous completion of Neuroscience 601","N/A"
"MCDB","632","Experimental Genetics Systems","MCDB632","N/A","Graduate standing, and current or past Genetics Training Program student.","N/A"
"MCDB","700","Advanced Studies","MCDB700","N/A","BIOLOGY,Permission of instructor","N/A"
"MCDB","701","MCDB Thesis Research","MCDB701","N/A","N/A","N/A"
"MCDB","800","Biology Seminar","MCDB800","N/A","Graduate standing and permission of instructor.","N/A"
"MCDB","801","Supervised Teaching","MCDB801","0","Graduate standing and permission of instructor. Appointment as Teaching Assistant in Biology.","N/A"
"MCDB","990","Diss-Precand","MCDB990","N/A","Election for dissertation work by doctoral student not yet admitted as a Candidate. Graduate standing.","N/A"
"MCDB","995","Diss-Cand","MCDB995","N/A","N/A","Candidate"
"MCDB","998","Curricular Practical Project","MCDB998","N/A","N/A","Graduate"
"MECHENG","211","Introduction to Solid Mechanics","MECHENG211","45","N/A","[(PHYSICS 140 or 160) & (141 or 161) & (MATH 116 or 119 or 121 or 156 or 176 or 186 or 296); (C or better, No OP/F)] AND [Fewer than 2 previous elections of  MECHENG 211 (incl. grades of W & I)]"
"MECHENG","235","Thermodynamics I","MECHENG235","19","N/A","[CHEM 130 & (125 or 126)] or [210 & 211] AND (MATH 116 or 119 or 121 or 156 or 176 or 186 or 296); (C or better)] AND [Fewer than 2 previous elections of  MECHENG 235 (incl. grades of W & I)]"
"MECHENG","240","Introduction to Dynamics and Vibrations","MECHENG240","24","N/A","[Prereq of PHYSICS (140 or 160) and (141 or 161); (C or better, No OP/F)] AND [Co-req of MATH 216, 256, 286, or 316] AND [Fewer than 2 previous elections of  MECHENG 240 (incl. grades of W & I)]"
"MECHENG","250","Design and Manufacturing I","MECHENG250","84","N/A","MATH 116 or 119 or 121 or 156 or 176 or 186 or 296; (C or better, No OP/F)] AND [ENGR 101 or 151 or (ENGR 161 AND [EECS 180 or 183 or 280]); (C or better, No OP/F)] AND [Fewer than 2 previous elections of MECHENG 250 (incl. grades of W & I)]"
"MECHENG","290","RISE 2 - Research, Innovation, Service and Entrepreneurship","MECHENG290","N/A","N/A","N/A"
"MECHENG","305","Introduction to Finite Elements in Mechanical Engineering","MECHENG305","6","MECHENG 311","MECHENG 211"
"MECHENG","311","Strength of Materials","MECHENG311","15","MATH 216","MECHENG 211; (C- or better, no OPF)"
"MECHENG","320","Fluid Mechanics I","MECHENG320","25","N/A","[MATH 215 or 255 or 285; (C or better, No OP/F)] AND [MECHENG 235 & 240; (C or better, No OP/F)] AND [Fewer than 2 previous elections of  MECHENG 320 (incl. grades of W & I)]"
"MECHENG","320","Introduction to Fluid Mechanics","MECHENG320","10","Mechanical Engineering Majors must take MECHENG 235 as a part of their major requirements.","(MATH 215 or 255 or 285) and [(MECHENG 235 or NAVARCH 235) and MECHENG 240)]; (C or better, no OP/F) and fewer than 2 prev elections of MECHENG 320; (incl W and I grades)"
"MECHENG","335","Heat Transfer","MECHENG335","32","N/A","MECHENG 320; (C or better, No OP/F) AND Fewer than 2 previous elections of  MECHENG 335 (incl. grades of W & I)"
"MECHENG","336","Thermodyn II","MECHENG336","4","MECHENG 235","N/A"
"MECHENG","350","Design and Manufacturing II","MECHENG350","62","N/A","[MECHENG 211 and 240; (C or better, No OP/F)] AND [MECHENG 250; (C- or better)] AND [Fewer than 2 previous elections of MECHENG 350 (incl. grades of W & I)]"
"MECHENG","360","Modeling, Analysis and Control of Dynamic Systems","MECHENG360","28","N/A","[Pre-req MECHENG 240; (C or better, No OP/F)]  AND [Co-req EECS 314 or 215] AND Fewer than 2 previous elections of  MECHENG 360 (incl. grades of W & I)"
"MECHENG","382","Mechanical Behavior of Materials","MECHENG382","27","N/A","MECHENG 211; (C or better, No OP/F) AND Fewer than 2 previous elections of MECHENG 382 (incl. grades of W & I)"
"MECHENG","390","RISE 3 - Research, Innovation, Service, Entrepreneurship","MECHENG390","N/A","N/A","N/A"
"MECHENG","395","Laboratory I","MECHENG395","92","N/A","[PHYSICS 240 or 260; (C or better, No OP/F)] AND [PHYSICS 241 or 261; C or better, No OP/F] AND [MECHENG 211 and 235 and 240; (C or better, No OP/F) AND [Co-req of MECHENG 382]"
"MECHENG","400","Mech Engr Analysis","MECHENG400","N/A","MECHENG 211, 240, and MATH 216","N/A"
"MECHENG","401","Statistical Quality Control and Design","MECHENG401","N/A","Senior or graduate standing.","N/A"
"MECHENG","406","Biomechanics for Engineering Students","MECHENG406","0","ME 320 and ME 382","N/A"
"MECHENG","412","Adv Strength Matls","MECHENG412","N/A","ME 311","N/A"
"MECHENG","420","Fluid Mech II","MECHENG420","N/A","MECHENG 320","N/A"
"MECHENG","424","Engineering Acoustics","MECHENG424","16","MATH 216 and PHYSICS 240 Advised","N/A"
"MECHENG","433","Advanced Energy Solutions","MECHENG433","12","MECHENG 235","N/A"
"MECHENG","438","Internal Combustion Engines","MECHENG438","36","MECHENG 336 recommended","MECHENG 235; (C- or better)"
"MECHENG","440","Dynamics&Vibrations","MECHENG440","19","Mech. Eng. 240; graduate students only by permission of instructor.","N/A"
"MECHENG","450","Design and Manufacturing III","MECHENG450","74","N/A","MECHENG 320 and 350 and 360 and (MECHENG 395 or AEROSP 305); (C- or better)"
"MECHENG","451","Properties of Advanced Materials for Design Engineers","MECHENG451","N/A","MECHENG 382","N/A"
"MECHENG","452","Design for Manufacturability","MECHENG452","22","MECHENG 350","N/A"
"MECHENG","455","Analytical Product Design","MECHENG455","82","ME350, ME360, ME 395 for ME  majors. PI for all others","N/A"
"MECHENG","456","Modeling in Biosolid Mechanics","MECHENG456","N/A","MECHENG 211, 240.","(BIOMEDE 231 or MECHENG 211) and (BIOMEDE 332 or MECHENG 382)"
"MECHENG","457","Front-End Design","MECHENG457","26","MECHENG 350 or equivalent design course.","N/A"
"MECHENG","458","Automotive Engr","MECHENG458","N/A","Mech. Eng. 350.","N/A"
"MECHENG","461","Automatic Control","MECHENG461","10","Mech. Eng. 360.","N/A"
"MECHENG","462","Lithium Battery Lifetime Management","MECHENG462","N/A","MECHENG 360","MATH 216 or ROB 201; C or better (No OP/F)"
"MECHENG","476","Biofluid Mechanics","MECHENG476","N/A","BIOMEDE 331/ME 320/CHEME 341.  Recommended BIOMEDE 221.","N/A"
"MECHENG","481","Mfg Processes","MECHENG481","20","M E 382","N/A"
"MECHENG","489","Sustainable Engineering and Design","MECHENG489","22","N/A","MECHENG 235; (C- or better)"
"MECHENG","490","RISE 4 - Research, Innovation, Service, Entrepreneurship","MECHENG490","N/A","N/A","N/A"
"MECHENG","491","Independent Study","MECHENG491","N/A","M E 490&P.I.","N/A"
"MECHENG","495","Lab I I","MECHENG495","53","N/A","[MECHENG 360 & 395; (C- or better)] and [Co-requisite: MECHENG 335; (D or better) & 350; (C- or better)] and Not open to graduate students."
"MECHENG","499","Spec Topics in M E","MECHENG499","30","Permission of instructor.","N/A"
"MECHENG","500","Professional Skills for Graduate Student Success","MECHENG500","7","N/A","N/A"
"MECHENG","501","Mathematical Methods in Mechanical Engineering","MECHENG501","26","MATH 216; MATH 217 or equivalent recommended.","N/A"
"MECHENG","505","FEM in MEAM","MECHENG505","38","Mech. Eng. 311, 501 and 320 or 330 or 370.","N/A"
"MECHENG","507","Atomistic Computer Modeling of Materials","MECHENG507","N/A","Introductory quantum mechanics recommended, but not required.","N/A"
"MECHENG","511","Solid Continua","MECHENG511","33","Mech. Eng. 211 and Math. 450.","N/A"
"MECHENG","512","Theory Elast","MECHENG512","15","Mech. Eng. 412 or 511.","N/A"
"MECHENG","513","Automotive Body Structures","MECHENG513","10","MECHENG 311","N/A"
"MECHENG","515","Contact Mechanics","MECHENG515","N/A","Mech. Eng. 311 or 350.","N/A"
"MECHENG","516","Fracture and Adhesion of Interfaces, and the Mechanics of Layered Materials","MECHENG516","N/A","MECHENG 311 or graduate standing","N/A"
"MECHENG","517","Mechanics of Soft Materials","MECHENG517","N/A","MECHENG 511 or prior experience in continuum mechanics or Permission of Instructor","N/A"
"MECHENG","519","Theory Plasticity I","MECHENG519","0","Mech. Eng. 511.","N/A"
"MECHENG","520","Advanced Fluid Mechanics I","MECHENG520","66","Mech. Eng. 320.","N/A"
"MECHENG","521","Adv Fluid Mech II","MECHENG521","N/A","Mech. Eng. 520.","N/A"
"MECHENG","523","Computer Fluid Dynamics I","MECHENG523","73","AEROSP 325 or preceded or accompanied by MECHENG 520","N/A"
"MECHENG","524","Adv Eng Acoustics","MECHENG524","N/A","Mech. Eng. 424.","N/A"
"MECHENG","527","Multiphase Flow","MECHENG527","31","Mech. Eng. 520.","N/A"
"MECHENG","530","Advanced Heat Transfer","MECHENG530","35","ME330 or equivalent background in fluid mechanics and heat transfer advised","N/A"
"MECHENG","535","Thermodyn III","MECHENG535","N/A","M E 336","N/A"
"MECHENG","538","Adv IC Engines","MECHENG538","N/A","Mech. Eng. 438.","N/A"
"MECHENG","539","Heat Transfer Physics","MECHENG539","23","MECHENG 235 and 335, or equivalent","N/A"
"MECHENG","540","Intermediate Dynamics","MECHENG540","41","MECHENG 240","N/A"
"MECHENG","541","Mech Vibrations","MECHENG541","11","Mech. Eng. 440.","N/A"
"MECHENG","542","Vehicle Dynamics and Automation","MECHENG542","90","MECHENG 440 or 540","N/A"
"MECHENG","543","Analyticl&Comp Dyn I","MECHENG543","23","Mech. Eng. 440.","N/A"
"MECHENG","545","Dynamics and Control of Connected Vehicles","MECHENG545","41","MECHENG 360","N/A"
"MECHENG","548","Applied Nonlinear Dynamics","MECHENG548","N/A","N/A","MECHENG 360 or Graduate Standing"
"MECHENG","549","Stochastic Systems","MECHENG549","N/A","CEE 373 or equivalent, MECHENG 360 or CEE 572 or equivalent, MECHENG 564/CEE 571 or equivalent","N/A"
"MECHENG","552","Mechatraonic System Design","MECHENG552","86","MECHENG 350, 360, EECS 314, or equivalent","N/A"
"MECHENG","553","Microelectromechanical  Systems","MECHENG553","N/A","Senior/Grad Standing.","N/A"
"MECHENG","555","Design Optimization","MECHENG555","25","Math 451 and Math 217 or equivalent.","N/A"
"MECHENG","557","Front-End Design","MECHENG557","28","MECHENG 350 or equivalent design course.","N/A"
"MECHENG","559","Smart Matrls","MECHENG559","N/A","EECS 215 or equivalent","N/A"
"MECHENG","560","Model Dynamic Sys","MECHENG560","N/A","Mech. Eng. 360.","N/A"
"MECHENG","561","Design of Digital Control Systems","MECHENG561","9","EECS 460 or ME 461","N/A"
"MECHENG","562","Lithium Battery Lifetime Management","MECHENG562","N/A","MECHENG 360","N/A"
"MECHENG","564","Linear Systems Theory","MECHENG564","43","Graduate standing.","N/A"
"MECHENG","565","Battery Systems and Control","MECHENG565","75","MECHENG 360 or equivalent. Co-requisite - MECHENG 461 or equivalent.","N/A"
"MECHENG","566","Modeling, Analysis, and Control of Hybrid Electric Vehicles","MECHENG566","19","MECHENG 438 and 461 or equivalent is recommended","N/A"
"MECHENG","567","Robotic Kinematics and Dynamics","MECHENG567","15","Graduate standing or permission of instructor","N/A"
"MECHENG","568","Vehicle Control Syst","MECHENG568","9","Mech. Eng. 461 or equivalent.","N/A"
"MECHENG","569","Control of Advanced Powertrain Systems","MECHENG569","46","ME360; P/A ME461","N/A"
