Subject,Course Number,Course Name,Course Code,Workload %,Advisory Prerequisites,Enforced Prerequisites
"RCLANG","396","Intensive Japanese III","RCLANG396","N/A","N/A","RCLANG 296 or ASIANLAN 229"
"RCMUSIC","206","Music Independent Study","RCMUSIC206","N/A","N/A","N/A"
"RCMUSIC","249","Foundations of Musicianship","RCMUSIC249","N/A","N/A","N/A"
"RCMUSIC","254","The Art and Technique of Singing","RCMUSIC254","1","N/A","N/A"
"RCMUSIC","258","Afro-Cuban Drumming and Styles","RCMUSIC258","N/A","N/A","N/A"
"RCMUSIC","259","Musical Improvisation","RCMUSIC259","0","N/A","N/A"
"RCMUSIC","320","Chamber Music","RCMUSIC320","8","N/A","N/A"
"RCMUSIC","321","Chinese Music Ensemble","RCMUSIC321","7","N/A","N/A"
"RCMUSIC","323","Arts Chorale","RCMUSIC323","5","BY AUDITION","N/A"
"RCMUSIC","325","Global Performance Ensemble","RCMUSIC325","N/A","N/A","N/A"
"RCMUSIC","334","Topics in Musical Expression","RCMUSIC334","N/A","N/A","N/A"
"RCMUSIC","350","Creative Musicianship","RCMUSIC350","N/A","N/A","N/A"
"RCMUSIC","351","Creative Musicianship Music Theory Lab","RCMUSIC351","N/A","RCHUMS 350.","N/A"
"RCMUSIC","352","Found Instruments-Building, Design and Performance","RCMUSIC352","N/A","N/A","N/A"
"RCMUSIC","353","Fundamentals of Electronic Music","RCMUSIC353","N/A","N/A","N/A"
"RCMUSIC","406","Music Independent Study","RCMUSIC406","N/A","N/A","N/A"
"RCMUSIC","421","Global Perf Ens","RCMUSIC421","N/A","One semester of gamelan","N/A"
"RCMUSIC","423","Out of the Blue","RCMUSIC423","N/A","N/A","N/A"
"RCNSCI","110","Introduction to Global Change:  The Science Behind Sustainability","RCNSCI110","18","N/A","N/A"
"RCNSCI","202","Ecological Issues","RCNSCI202","8","N/A","N/A"
"RCNSCI","260","Sci & Soc Issues","RCNSCI260","N/A","Introductory science course.","N/A"
"RCNSCI","301","Advanced Topics in Science, Technology, Medicine, and Society","RCNSCI301","N/A","N/A","N/A"
"RCNSCI","419","Sustainable Energy Systems","RCNSCI419","41","Senior standing; college-level course in Math or Economics or physical science.","N/A"
"RCSID","250","From the Underground to Motown: A Course on Detroit's History","RCSID250","N/A","N/A","N/A"
"RCSID","301","Community-Based Internship - Semester in Detroit","RCSID301","N/A","N/A","N/A"
"RCSID","302","Community-Based Internship Reflection Seminar","RCSID302","N/A","N/A","N/A"
"RCSID","305","Community-Based Practicum and Seminar","RCSID305","N/A","Students enrolled in the Semester in Detroit's summer internship program","N/A"
"RCSID","342","From the Underground to Motown: A Course on Detroit's History","RCSID342","N/A","N/A","N/A"
"RCSID","350","Theory and Practice of Visionary Organizing","RCSID350","N/A","N/A","N/A"
"RCSID","370","Detroit Artist as Activist","RCSID370","N/A","N/A","N/A"
"RCSSCI","220","Political Econ","RCSSCI220","N/A","N/A","N/A"
"RCSSCI","230","Poverty, Inequality, and Discrimination","RCSSCI230","29","N/A","N/A"
"RCSSCI","250","Topics in Social Theory and Practice","RCSSCI250","18","N/A","N/A"
"RCSSCI","260","Theorizing Knowledge in the Social Sciences","RCSSCI260","18","N/A","N/A"
"RCSSCI","275","Science, Technology, Medicine, and Society","RCSSCI275","34","N/A","N/A"
"RCSSCI","290","Social Science Basic Seminar","RCSSCI290","11","N/A","N/A"
"RCSSCI","301","Social Science Theory I: From Social Contract to Oedipus Complex","RCSSCI301","N/A","At least one 200-level social science course.","N/A"
"RCSSCI","302","Contemporary Social and Cultural Theory","RCSSCI302","32","N/A","N/A"
"RCSSCI","307","Spanish Language Internship Project","RCSSCI307","5","N/A","N/A"
"RCSSCI","312","Environmental Justice Grassroots Community Organizing in Detroit for Changing Times","RCSSCI312","N/A","N/A","N/A"
"RCSSCI","316","Law and Social Policy","RCSSCI316","N/A","N/A","N/A"
"RCSSCI","327","Critical Theory in Medicine and Healing","RCSSCI327","63","One course in ANTHRCUL or RCSSCI or WGS/AMCULT 240 (WOMENSTD/AMCULT 240) or WGS (WOMENSTD) with an SS designation.","N/A"
"RCSSCI","330","Urban and Community Studies I","RCSSCI330","N/A","N/A","N/A"
"RCSSCI","343","Urban Inequality in America","RCSSCI343","16","One course in introductory sociology","N/A"
"RCSSCI","350","The Built Environment: Introduction to Landscape Change","RCSSCI350","40","N/A","N/A"
"RCSSCI","357","History and Theory of Punishment","RCSSCI357","44","N/A","N/A"
"RCSSCI","360","Social Science Junior Seminar","RCSSCI360","18","Upperclass standing.","N/A"
"RCSSCI","365","Excellence, Equity, and the Politics of Education","RCSSCI365","N/A","N/A","N/A"
"RCSSCI","371","Natural Disasters in East Asia","RCSSCI371","16","N/A","N/A"
"RCSSCI","390","Community-Engaged Learning in ESL Teaching Contexts","RCSSCI390","3","N/A","N/A"
"RCSSCI","395","Principles and Practices of Teaching ESL in Migrant Communities","RCSSCI395","N/A","N/A","N/A"
"RCSSCI","428","Sex Panics in the US and UK since 1890","RCSSCI428","N/A","One course in WGS (WOMENSTD) or ANTHRCUL or RCSSCI, SOC, or HISTORY","N/A"
"RCSSCI","460","Social Science Senior Seminar","RCSSCI460","N/A","Senior standing.","N/A"
"RCSSCI","461","Senior Seminar","RCSSCI461","18","N/A","N/A"
"RCSSCI","488","Organizing Internship","RCSSCI488","N/A","N/A","N/A"
"RCSSCI","489","Organizing: People, Power, and Change","RCSSCI489","N/A","N/A","N/A"
"RCSTP","101","First Year Seminar in Social Theory and Practice","RCSTP101","N/A","N/A","N/A"
"RCSTP","220","Political Economy","RCSTP220","N/A","N/A","N/A"
"RCSTP","230","Poverty, Inequality, and Discrimination","RCSTP230","29","N/A","N/A"
"RCSTP","250","Introductory Topics in Social Theory and Practice","RCSTP250","18","N/A","N/A"
"RCSTP","251","Belonging in College: Race, Class, Gender, and Higher Education","RCSTP251","23","N/A","N/A"
"RCSTP","255","From the Underground to Motown: A Course on Detroit's History","RCSTP255","N/A","N/A","N/A"
"RCSTP","260","Theorizing Knowledge in the Social Sciences","RCSTP260","18","N/A","N/A"
"RCSTP","261","Policing, Power, and Protest in the United States","RCSTP261","N/A","N/A","N/A"
"RCSTP","290","Designing Your STP Major Proposal","RCSTP290","11","N/A","N/A"
"RCSTP","300","Socially Engaged Visual Art in Prison","RCSTP300","N/A","N/A","N/A"
"RCSTP","301","Social Theory for Social Change","RCSTP301","N/A","At least one 200-level social science course.","N/A"
"RCSTP","302","Contemporary Social and Cultural Theory","RCSTP302","32","N/A","N/A"
"RCSTP","303","Curation in Context: Curating PCAP's Annual Exhibition of Artists in Michigan Prisons","RCSTP303","N/A","Second year students and above.","N/A"
"RCSTP","307","Spanish Language Internship Project","RCSTP307","5","N/A","N/A"
"RCSTP","320","Special Topics in Social Theory and Practice","RCSTP320","N/A","N/A","N/A"
"RCSTP","327","Critical Theory in Medicine and Healing","RCSTP327","63","One course in ANTHRCUL or RCSSCI or RCSTP or WGS/AMCULT 240 (WOMENSTD/AMCULT 240) or WGS (WOMENSTD) with an SS designation.","N/A"
"RCSTP","330","Living for the City: Black Study and Urban Transformation","RCSTP330","N/A","N/A","N/A"
"RCSTP","341","Community Empowerment Through the Arts","RCSTP341","0","N/A","N/A"
"RCSTP","342","From the Underground to Motown: A Course on Detroit's History","RCSTP342","N/A","N/A","N/A"
"RCSTP","343","Urban Inequality in America","RCSTP343","16","One course in introductory sociology","N/A"
"RCSTP","350","Topics in Social Theory and Practice","RCSTP350","18","Upperclass standing.","N/A"
"RCSTP","351","The Built Environment: Introduction to Landscape Change","RCSTP351","40","N/A","N/A"
"RCSTP","352","Global Workers' Rights","RCSTP352","N/A","Prior coursework focused on scholarly research and writing in the social sciences is recommended.","N/A"
"RCSTP","355","Theory and Practice of Visionary Organizing","RCSTP355","N/A","N/A","N/A"
"RCSTP","356","Histories of Race and Law","RCSTP356","41","Previous coursework in US history, African American studies, or Ethnic Studies is recommended.","N/A"
"RCSTP","357","History and Theory of Punishment","RCSTP357","44","N/A","N/A"
"RCSTP","359","Law and Border","RCSTP359","24","N/A","N/A"
"RCSTP","360","Special Topics in Social Theory and Practice","RCSTP360","10","N/A","N/A"
"RCSTP","362","Migrants: Understanding the Inequities in the US Agricultural Workforce","RCSTP362","67","N/A","N/A"
"RCSTP","365","Excellence, Equity, and the Politics of Education","RCSTP365","N/A","N/A","N/A"
"RCSTP","386","PALMA: Tutoring Latino/as and Exploring Race and Ethnicity in the Latino Community","RCSTP386","N/A","N/A","N/A"
"RCSTP","390","Community-Engaged Learning in ESL Teaching Contexts","RCSTP390","3","N/A","N/A"
"RCSTP","408","Restorative Justice, Decarceration, Abolition: From Theory to Practice","RCSTP408","N/A","Previous experience learning about the carceral state, either through lived experience, academic work, and/or organizing/activism","N/A"
"RCSTP","423","Out of the Blue","RCSTP423","N/A","N/A","N/A"
"RCSTP","450","Advanced Topics in Social Theory and Practice","RCSTP450","18","Upperclass standing","N/A"
"RCSTP","488","Organizing Internship","RCSTP488","N/A","N/A","N/A"
"RCSTP","489","Organizing: People, Power, and Change","RCSTP489","N/A","N/A","N/A"
"RCSTP","490","STP Capstone: Senior Project Seminar","RCSTP490","N/A","Senior standing.","N/A"
"REEES","214","Rock Poetry and Political Protest in Poland","REEES214","0","N/A","N/A"
"REEES","230","REES Topics in the Humanities","REEES230","8","N/A","N/A"
"REEES","301","Directed Reading","REEES301","N/A","N/A","N/A"
"REEES","340","From Genghis Khan to the Taliban:  Modern Central Asia","REEES340","49","N/A","N/A"
"REEES","350","Race and Ethnicity in South-Eastern Europe: Why we need to talk about the Holocaust","REEES350","N/A","N/A","N/A"
"REEES","395","Russia and the Soviet Union: Reform, Revolution, and the Socialist Experiment","REEES395","38","N/A","N/A"
"REEES","396","East Central Europe: Nationalism, Socialism, Democracy","REEES396","8","N/A","N/A"
"REEES","397","Communism and Capitalism in Eastern Europe","REEES397","18","N/A","N/A"
"REEES","402","Jr Honors Wrkshp","REEES402","N/A","Honors student and junior standing","N/A"
"REEES","403","Honors Colloquium, Senior","REEES403","N/A","REEES 402 or a thesis prospectus accepted (prior to start of fall term of senior year) by REEES Honors advisor and an individual thesis advisor.","N/A"
"REEES","405","Topics in Russian, East European, and Eurasian Studies","REEES405","9","N/A","N/A"
"REEES","411","Islamic Movements in Comparative Perspective","REEES411","N/A","Introductory course on Islam (i.e. NEAREAST 216)","N/A"
"REEES","418","Islam in/and Russia: Russia's Encounters with Islam and Muslims","REEES418","N/A","N/A","N/A"
"REEES","601","REEES Graduate Core Colloquium","REEES601","N/A","REEES MA students; open to other graduate students","N/A"
"REEES","605","Graduate Topics in Russian, East European, and Eurasian Studies","REEES605","N/A","N/A","N/A"
"REEES","639","Graduate Colloquium in Central Eurasian History","REEES639","N/A","N/A","N/A"
"REEES","799","Master's Thesis in Russian, East European, and Eurasian Studies","REEES799","N/A","N/A","N/A"
"REEES","801","Directed Reading","REEES801","N/A","Graduate standing","N/A"
"RELIGION","110","Elementary Classical Hebrew I","RELIGION110","N/A","N/A","N/A"
"RELIGION","111","Elementary Classical Hebrew II","RELIGION111","N/A","MELANG 101 (NESLANG 101)","N/A"
"RELIGION","201","Introduction to Judaism, Christianity, Islam","RELIGION201","13","N/A","N/A"
"RELIGION","202","Philosophy and Religion in Asia","RELIGION202","N/A","N/A","N/A"
"RELIGION","204","Islam in History","RELIGION204","N/A","N/A","N/A"
"RELIGION","209","Death, Immortality, and Afterlife","RELIGION209","23","N/A","N/A"
"RELIGION","210","Intermediate Classical Hebrew I","RELIGION210","N/A","MELANG 102 (NESLANG 102)","N/A"
"RELIGION","211","Intermediate Classical Hebrew II","RELIGION211","N/A","MELANG 201 (NESLANG 201)","N/A"
"RELIGION","212","Monks, Magic and Mediums: Buddhism in Southeast Asia","RELIGION212","N/A","N/A","N/A"
"RELIGION","225","Introduction to Hinduism","RELIGION225","2","N/A","N/A"
"RELIGION","230","Introduction to Buddhism","RELIGION230","3","N/A","N/A"
"RELIGION","231","Introduction to Tibetan Buddhism","RELIGION231","5","N/A","N/A"
"RELIGION","234","Buddhism and Death","RELIGION234","3","N/A","N/A"
"RELIGION","235","Introduction to the Tanakh/Old Testament","RELIGION235","N/A","N/A","N/A"
"RELIGION","236","Introduction to the New Testament","RELIGION236","6","N/A","N/A"
"RELIGION","246","Anthropology of Religion","RELIGION246","8","N/A","N/A"
"RELIGION","248","Jesus Comes to Asia:  Conversion and its Consequences in Asia","RELIGION248","35","N/A","N/A"
"RELIGION","258","The Bible as Literature","RELIGION258","5","N/A","N/A"
"RELIGION","260","Introduction to the Talmud and the Rabbis","RELIGION260","N/A","N/A","N/A"
"RELIGION","261","The Bible and the Quran","RELIGION261","15","N/A","N/A"
"RELIGION","262","Introduction to the Philosophy of Religion","RELIGION262","5","N/A","N/A"
"RELIGION","270","Rabbis: Literature and Culture","RELIGION270","N/A","N/A","N/A"
"RELIGION","277","The Land of Israel/Palestine through the Ages","RELIGION277","47","N/A","N/A"
"RELIGION","280","The Historical Jesus in Christianity, Judaism, and Islam","RELIGION280","4","N/A","N/A"
"RELIGION","305","Religion and Violence in the Secular World","RELIGION305","13","N/A","N/A"
"RELIGION","306","What is Religion?","RELIGION306","N/A","N/A","N/A"
"RELIGION","323","Zen:  History, Culture, and Critique","RELIGION323","4","N/A","N/A"
"RELIGION","325","The History of Islam in South Asia","RELIGION325","32","N/A","N/A"
"RELIGION","326","Jews in the Roman Mediterranean: Archaeology, Religion, and Culture","RELIGION326","N/A","N/A","N/A"
"RELIGION","328","Introduction to Theravada Buddhism","RELIGION328","25","N/A","N/A"
"RELIGION","334","The Bible as a Material Object","RELIGION334","0","N/A","N/A"
"RELIGION","342","Jerusalem: One City Three Faiths","RELIGION342","N/A","N/A","N/A"
"RELIGION","346","The Moving Image in the Middle Ages","RELIGION346","N/A","N/A","N/A"
"RELIGION","350","The Earliest Christians","RELIGION350","42","N/A","N/A"
"RELIGION","353","Ancient Jerusalem: Archaeology, Religion, and Culture","RELIGION353","47","N/A","N/A"
"RELIGION","359","History and Religion of Second Temple Judaism","RELIGION359","N/A","N/A","N/A"
"RELIGION","363","The Qur'an and Its Interpretations","RELIGION363","N/A","No prior knowledge of Islam is necessary, although some knowledge of the Bible would be helpful.","N/A"
"RELIGION","365","Probs-Religion","RELIGION365","N/A","N/A","N/A"
"RELIGION","380","Selected Topics","RELIGION380","5","Only one course from RELIGION 380, 387, and 487 may be elected in the same term","N/A"
"RELIGION","386","Ecology and Religion","RELIGION386","N/A","N/A","N/A"
"RELIGION","387","Independent Study","RELIGION387","N/A","Only once course from RELIGION 380, 387, and 487 may be elected in the same term","N/A"
"RELIGION","400","India and the West","RELIGION400","N/A","Junior and above.","N/A"
"RELIGION","402","Topics in Religion","RELIGION402","N/A","Junior standing or permission of instructor.","N/A"
"RELIGION","421","Religions of the African Diaspora","RELIGION421","N/A","N/A","N/A"
"RELIGION","423","Islamic Law/Shariah","RELIGION423","N/A","NEAREAST 216","N/A"
"RELIGION","455","Religion and Society","RELIGION455","N/A","One introductory course in sociology","N/A"
"RELIGION","461","Islamic Intellectual History","RELIGION461","N/A","Taught in English.","N/A"
"RELIGION","465","Islamic Mysticism: Sufism in Time and Space","RELIGION465","N/A","N/A","N/A"
"RELIGION","467","The History of Shi'ism: Drama, Ritual, and Memory","RELIGION467","N/A","Junior standing or permission of instructor","N/A"
"RELIGION","469","Jewish Mysticism","RELIGION469","N/A","N/A","N/A"
"RELIGION","476","Pagans and Christians in the Roman World","RELIGION476","N/A","N/A","N/A"
"RELIGION","485","Religion in China","RELIGION485","N/A","ASIAN 230 or permission of instructor.","N/A"
"RELIGION","486","Buddhist Meditation","RELIGION486","N/A","ASIAN 230","N/A"
"RELIGION","487","Independent Study","RELIGION487","N/A","Only one course from RELIGION 380, 387 and 487 may be elected in the same term.","N/A"
"RELIGION","496","Gender and Sexuality in Pre-Modern Islam","RELIGION496","N/A","Students should preferably have had one course in Islamic Studies.","N/A"
"RELIGION","497","Sr Honors Thesis","RELIGION497","N/A","Open only to seniors admitted to the Honors concentration program with permission of instructor.","N/A"
"RESTORA","510","Basics of Intra-Oral Photography","RESTORA510","N/A","N/A","N/A"
"RESTORA","515","Intra-Oral Photo 1","RESTORA515","N/A","N/A","N/A"
"RESTORA","550","Review of Restorative Dentistry","RESTORA550","N/A","N/A","N/A"
"RESTORA","551","Review of Restorative Dentistry Laboratory","RESTORA551","N/A","N/A","N/A"
"RESTORA","560","Comprehensive Treatment Planning","RESTORA560","0","N/A","N/A"
"RESTORA","565","Implant Seminars","RESTORA565","N/A","N/A","N/A"
"RESTORA","570","Principles of Occlusion","RESTORA570","N/A","N/A","N/A"
"RESTORA","575","Digital Ceramic Dentistry","RESTORA575","N/A","N/A","N/A"
"RESTORA","580","Chairside CAD/CAM Dentistry","RESTORA580","N/A","N/A","N/A"
"RESTORA","585","Advanced Direct Restorations","RESTORA585","N/A","N/A","N/A"
"RESTORA","590","Advance Clinical Cariology","RESTORA590","N/A","N/A","N/A"
"RESTORA","595","High Strength Digital Restorations","RESTORA595","N/A","N/A","N/A"
"RESTORA","615","Intra-Oral Photography 2","RESTORA615","N/A","N/A","N/A"
"RESTORA","619","Pre-clinical Teaching for Restorative Graduate Students","RESTORA619","N/A","N/A","N/A"
"RESTORA","620","Pre-clinical Teaching for Restorative Graduate Students","RESTORA620","N/A","N/A","N/A"
"RESTORA","621","Pre-clinical Teaching for Restorative Graduate Students","RESTORA621","N/A","N/A","N/A"
"RESTORA","656","Biomaterials Science","RESTORA656","0","N/A","N/A"
"RESTORA","680","Advanced Chairside CAD/CAM","RESTORA680","N/A","N/A","N/A"
"RESTORA","685","Advanced Esthetic Composite Restorations","RESTORA685","N/A","N/A","N/A"
"RESTORA","685","Advanced Direct Restorations 2","RESTORA685","N/A","N/A","N/A"
"RESTORA","690","Advanced Cariology Seminars","RESTORA690","N/A","N/A","N/A"
"RESTORA","695","Comprehensive Restorative Concepts","RESTORA695","N/A","N/A","N/A"
"RESTORA","719","Pre-clinical Teaching for Restorative Graduate Students","RESTORA719","N/A","N/A","N/A"
"RESTORA","729","Removable Complete Dentures","RESTORA729","N/A","N/A","N/A"
"RESTORA","741","Study Design and Data Management Applied to Restorative","RESTORA741","N/A","Basic undergraduate statistics course desirable - not required.","N/A"
"RESTORA","742","Clin Restor Dent","RESTORA742","N/A","N/A","N/A"
"RESTORA","743","Thesis Investigatn","RESTORA743","N/A","N/A","N/A"
"RESTORA","744","Sem Operative Dent","RESTORA744","N/A","N/A","N/A"
"RESTORA","745","Esthetic Procedures","RESTORA745","N/A","N/A","N/A"
"RESTORA","746","Prin Operative Dent","RESTORA746","N/A","N/A","N/A"
"RESTORA","747","Clinical Evaluation","RESTORA747","N/A","N/A","N/A"
"RESTORA","748","Spec Topc Oper Dent","RESTORA748","N/A","N/A","N/A"
"RESTORA","749","Esthetic Restor Lab","RESTORA749","N/A","Restorative Dentistry 745.","N/A"
"RESTORA","785","Advanced Direct Restorations 3","RESTORA785","N/A","N/A","N/A"
"RESTORA","801","SPSS","RESTORA801","N/A","N/A","N/A"
"RESTORA","848","Advanced Restorative Topics","RESTORA848","N/A","N/A","N/A"
"RESTORA","860","Neurophysiology and Occlusion","RESTORA860","N/A","N/A","N/A"
"RESTORA","861","Tempo Joint&Occlus","RESTORA861","N/A","N/A","N/A"
"RESTORA","862","Phys of Occlusion","RESTORA862","N/A","N/A","N/A"
"RESTORA","863","Occlusal Adjustment","RESTORA863","N/A","N/A","N/A"
"RESTORA","864","Adv Occ Adj&Splints","RESTORA864","N/A","Restorative Dentistry 863.","N/A"
"RESTORA","866","Masticatory System","RESTORA866","N/A","Restorative Dentistry 865, or permission of instructor.","N/A"
"RESTORA","867","Res Methods Occlus","RESTORA867","N/A","N/A","N/A"
"RESTORA","868","Bioengin Occlusion","RESTORA868","N/A","Restorative Dentistry 867, or permission of instructor.","N/A"
"RESTORA","869","Occlusion Lab","RESTORA869","N/A","N/A","N/A"
"RESTORA","870","Tempo Joint Therapy","RESTORA870","N/A","Restorative Dentistry 863.","N/A"
"RESTORA","872","Dysfunct Occlusion","RESTORA872","N/A","Restorative Dentistry 864, 870 or permission of instructor.","N/A"
"RESTORA","873","Clin Prac Occlusion","RESTORA873","N/A","N/A","N/A"
"RESTORA","880","Investigatn Thesis","RESTORA880","N/A","N/A","N/A"
"RESTORA","881","Occlusion&Orthodont","RESTORA881","N/A","N/A","N/A"
"RESTORA","883","Characteristics of Restorative Materials Applied to Clinical Selection and Application","RESTORA883","N/A","BIOMATLS 566 preferred or can be taken concurrently.","N/A"
"ROB","101","Computational Linear Algebra","ROB101","7","N/A","N/A"
"ROB","102","Introduction to Algorithms and Programming","ROB102","8","Advised co-requisite courses: ROB 101 (Computational Linear Algebra) or ROB 103 (Robotic Mechanisms)","N/A"
"ROB","103","Robotics Mechanisms","ROB103","N/A","ROB 101","N/A"
"ROB","201","Calculus for the Modern Engineer","ROB201","N/A","N/A","N/A"
"ROB","203","Robotics Mechanisms","ROB203","N/A","ROB 101","ENGR 100; (C- or better, no OPF) and No credit in ENGR 100 Topic 29 Robotics Mechanisms"
"ROB","204","Introduction to Human-Robot Systems","ROB204","16","N/A","(ROB 102 or ENGR 101 or EECS 183 or ENGR 151 or EECS 180) and ENGR 100 and preceded or accompanied by (ROB 101 or MATH 214 or MATH 217 or MATH 417 or MATH 419); (C- or better)"
"ROB","290","Directed Study","ROB290","N/A","N/A","N/A"
"ROB","298","Special Topics in Robotics","ROB298","17","N/A","N/A"
"ROB","310","Robot Sensors and Signals","ROB310","9","ROB 201 and MATH 216","[EECS 215 or BIOMEDE 211; (C- or better, no OP/F)] and [ROB 101 or MATH 214 or 217 or 417 or 419; (C- or better, no OP/F)]"
"ROB","311","How to Build Robots and Make Them Move","ROB311","31","(PHYSICS 240 or PHYSICS 260) and (EECS 215 or EECS 270 or BIOMEDE 211)","MECHENG 240 or BIOMEDE 231 or ROB 215 or EECS 216; (C- or better, no OPF)"
"ROB","314","Introduction to Robot Controls","ROB314","N/A","N/A","ROB 215 or MECHENG 240; (C or better, no OP/F)"
"ROB","320","Robot Operating Systems","ROB320","34","EECS 201, (EECS 370 or EECS 281), and (MATH 215 or MATH 216)","EECS 280; (C- or better, no OPF) & [MATH 116 or ROB 201; (C- or better, no OPF)] & [ROB 101 or MATH 214 or 217 or 417 or 419; (C- or better, no OPF)]EECS 280; (C- or better, no OPF) & [MATH 116 or ROB 201; (C- or better, no OPF)] & [ROB 101 or MATH 214 o"
"ROB","330","Localization, Mapping, and Navigation","ROB330","47","(IOE 265 or EECS 301) and (MECHENG 240 or MECHENG 360) and (Math 215 or Math 216)","EECS 280; (C- or better, no OPF) & [IOE 265 or EECS 301 or BIOMEDE 241; (C- or better, no OPF)] & [ROB 101 or MATH 214 or 217 or 417 or 419; (C- or better, no OPF)]"
"ROB","340","Human Evaluation of Robots","ROB340","6","IOE 265 or BIOMEDE 241 or EECS 301","ROB 204; (C- or better)"
"ROB","380","Introduction to Autonomous Robotics","ROB380","20","N/A","EECS 281 and (MATH 214 or 217 or 296 or 417 or 419 or ROB 101); (C or better; no OP/F). Enrollment in one minor elective allowed for Computer Science Minors."
"ROB","415","Robot Control","ROB415","14","N/A","(ROB 101 or MATH 214 or MATH 217) and (MECHENG 240 or BIOMEDE 231); (C- or better)"
"ROB","416","Multi-Robot Systems","ROB416","N/A","N/A","ROB 415 or AEROSP 470 or MECHENG 461 or EECS 460; (C- or better)"
"ROB","422","Introduction to Algorithmic Robotics","ROB422","34","EECS 281 and (MATH 214 or MATH 217 or MATH 417 or MATH 419 or ROB 101) or permission of instructor","[EECS 280 and MATH 215; (C or better, No OP/F) and (Junior or Senior Standing)] or Graduate Standing"
"ROB","430","Deep Learning for Robot Perception and Manipulation","ROB430","N/A","ROB 330","[(ROB 101 or MATH 214 or MATH 217); (C or better, no OPF)] and [MATH 216; (C or better, no OPF)] and [(ROB 320 or EECS 281; (C or better, no OPF)"
"ROB","435","Quantifying Human Motion Through Wearable Sensors","ROB435","N/A","N/A","([ROB 101 or MATH 214]; C- or better, no OPF) and IOE 265; (C- or better, no OPF) and ([IOE  333 or ROB 204]; C- or better, no OPF)"
"ROB","450","Robotics Capstone","ROB450","78","N/A","Junior or senior standing, and TCHNCLCM 350 and [ROB 310 or 311 or 320 or 330 or 340]; (C or better, No OPF)"
"ROB","464","Hands-on Robotics","ROB464","98","N/A","EECS 216 or 281 or MECHENG 360 or CEE 212 or IOE 333; (C or better, No OP/F) or Grad Standing"
"ROB","472","Marine Robotics","ROB472","N/A","Computational Linear Algebra (ROB 101) or Linear Algebra (MATH 214, MATH 217, MATH 417, or MATH 419); proficiency in MATLAB","N/A"
"ROB","474","Uncrewed Aerial Systems","ROB474","N/A","Students should have prior coursework in control theory.","[ROB 310 or ((EECS 215 or BIOMEDE 211) & EECS 280)] & (ROB 215 or MECHENG 240 or BIOMEDE 231) & (ROB 320 or ROB 330); (C or better, no OPF)"
"ROB","490","Directed Study","ROB490","N/A","N/A","N/A"
"ROB","498","Special Topics in Robotics","ROB498","26","N/A","N/A"
"ROB","501","Math for Robotics","ROB501","22","Differential equations and matrix algebra recommended","Graduate"
"ROB","502","Programming for Robotics","ROB502","24","N/A","N/A"
"ROB","510","Robotic Kinematics and Dynamics","ROB510","15","Graduate standing or permission of instructor","N/A"
"ROB","511","Mobile Manipulation Systems","ROB511","21","Linear Algebra (MATH 214 ,217 ,417, 419 or equivalent) and Programming (EECS 280, EECS 402, ROB 502 or equivalent)","N/A"
"ROB","516","Advanced Multi-Robot Systems","ROB516","N/A","ROB 501","(ROB 415 or AEROSP 470 or MECHENG 461 or EECS 460; C- or better) or graduate standing"
"ROB","520","Motion Planning","ROB520","N/A","Undergraduate linear algebra (e.g. MATH 214) and significant programming experience (e.g. EECS 281)","N/A"
"ROB","530","Mobile Robotics:  Methods and Algorithms","ROB530","35","Graduate standing or permission of instructor","N/A"
"ROB","535","Self Driving Cars: Perception and Control","ROB535","19","Students are recommended to have a background in linear algebra & Differential equations. Programming skills in Python & MATLAB, Some C++","N/A"
"ROB","543","Ethics for AI and Robotics","ROB543","17","Coursework in artificial intelligence or robotics","Graduate"
"ROB","550","Robotic Systems Laboratory","ROB550","72","N/A","Graduate"
"ROB","560","Bio-Inspired Robotic Design","ROB560","12","ROB 550","N/A"
"ROB","572","Advanced Marine Robotics","ROB572","0","Computational Linear Algebra (ROB 101) or Linear Algebra (MATH 214, MATH 217, MATH 417, or MATH 419) or graduate standing; proficiency in MATLAB","N/A"
"ROB","574","Advanced Uncrewed Aerial Systems","ROB574","N/A","Students should have prior coursework in control theory.","Graduate"
"ROB","590","Directed Study","ROB590","N/A","N/A","N/A"
"ROB","599","Special Topics ROB","ROB599","19","Graduate standing or permission of instructor","N/A"
"ROB","646","Locomotion Mechanics and Design/Control of Wearable Robotic Systems","ROB646","100","MECHENG 540, (AEROSP 540) or MECHENG 543, or equivalent","N/A"
"ROB","690","Master's Advanced Research","ROB690","N/A","N/A","Prerequisite: 1 previous election of ROB 590 (min 3 credits); AND Co-requisite: 1 additional election of ROB 590 (min 3 credits ) which may be elected concurrently with ROB 690."
"ROB","990","Dissertation/Precandidate","ROB990","N/A","N/A","N/A"
"ROB","995","Dissertation/Candidate","ROB995","N/A","N/A","Candidate"
"ROMLANG","250","Special Topics in Humanities","ROMLANG250","N/A","N/A","N/A"
"ROMLANG","253","The Mediterranean: History and Culture","ROMLANG253","N/A","N/A","N/A"
"ROMLANG","400","Topics in Romance Languages and Literature","ROMLANG400","N/A","N/A","N/A"
"ROMLANG","491","Senior Honors Course","ROMLANG491","N/A","Seniors, with permission of the Honors Advisor.","N/A"
"ROMLANG","492","Senior Honors Course","ROMLANG492","N/A","ROMLANG 491","N/A"
